,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of NPS fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Quantity of OTHER fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
24373,50.0,3.0,9.0,7.0,27.0,3.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,100.0,8.0,1.0,0.0,12.0,2188.85,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,30982.0,0.030982,309.82,308.68,308.68,0.12,51767.0,0.51767,51.767,0.0
24377,50.0,3.0,9.0,7.0,27.0,3.0,1.0,1.0,1.0,17.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,100.0,8.0,1.0,0.0,12.0,2188.85,27.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.41,449499.0,0.449499,4494.99,4478.42,4478.42,1.0,751062.0,7.51062,751.062,8.0
24380,50.0,3.0,9.0,7.0,27.0,3.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,31.0,2188.85,27.0,0.0,0.0,0.0,0.0,0.0,20.0,31.71,0.0,0.44,369042.0,0.369042,3690.42,3691.03,3676.82,1.0,616628.0,6.16628,616.628,51.71
24382,50.0,3.0,9.0,7.0,27.0,3.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,100.0,4.0,1.0,0.0,68.0,2188.85,9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,111162.0,0.111162,1111.62,1107.52,1107.52,0.25,185739.0,1.85739,185.739,0.0
24383,50.0,3.0,9.0,7.0,27.0,3.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,100.0,4.0,1.0,0.0,68.0,2188.85,31.5,0.0,0.0,0.0,0.0,16.71,0.0,0.0,0.0,0.45,287528.0,0.287528,2875.28,2864.68,2864.68,0.5,480427.0,4.80427,480.427,16.71
24384,50.0,3.0,9.0,7.0,27.0,3.0,1.0,1.0,2.0,6.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,100.0,4.0,1.0,0.0,68.0,2188.85,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,118283.0,0.118283,1182.83,1178.47,1178.47,0.25,197638.0,1.97638,197.638,0.0
24385,50.0,3.0,9.0,7.0,27.0,3.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,100.0,4.0,1.0,0.0,68.0,2188.85,15.5,0.0,0.0,0.0,0.0,21.71,0.0,0.0,0.0,0.34,226226.0,0.226226,2262.26,2253.92,2253.92,1.0,377998.0,3.77998,377.998,21.71
24386,50.0,3.0,9.0,7.0,27.0,3.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,8.0,1.0,0.0,108.0,2188.85,33.75,0.0,0.0,0.0,0.0,21.71,0.0,0.0,0.0,0.73,203472.0,0.203472,2034.72,2027.22,2027.22,0.5,339978.0,3.39978,339.978,21.71
24387,50.0,3.0,9.0,7.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,100.0,8.0,1.0,0.0,126.0,2188.85,27.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,174190.0,0.17419,1741.9,1735.48,1735.48,0.5,291052.0,2.91052,291.052,12.5
24389,50.0,3.0,9.0,7.0,27.0,3.0,1.0,1.0,1.0,5.0,1.0,7.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,100.0,8.0,1.0,0.0,368.0,2188.85,4.5,0.0,0.0,0.0,0.0,6.68,0.0,0.0,0.0,0.9,83843.0,0.083843,838.43,835.34,835.34,0.25,140092.0,1.40092,140.092,6.68
24390,50.0,3.0,9.0,7.0,27.0,3.0,1.0,1.0,1.0,6.0,1.0,7.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,100.0,8.0,1.0,0.0,368.0,2188.85,5.4,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.53,130993.0,0.130993,1309.93,1305.1,1305.1,0.25,218875.0,2.18875,218.875,3.34
24391,50.0,3.0,9.0,7.0,27.0,3.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,100.0,8.0,1.0,0.0,368.0,2188.85,6.75,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,1.79,156656.0,0.156656,1566.56,1560.79,1560.79,0.25,261754.0,2.61754,261.754,3.34
24393,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,44.0,1857.56,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,238232.0,0.238232,2382.32,1225.9174993184465,1237.550033752019,1.0,595752.0,5.95752,595.752,0.0
24394,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,73.0,1857.56,5.32,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,110365.0,0.110365,1103.65,1225.9174993184465,1237.550033752019,0.5,275992.0,2.75992,275.992,10.0
24400,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,100.0,4.0,1.0,0.0,94.0,1857.56,5.32,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.5608332931358835,142274.0,0.142274,1422.74,1225.9174993184465,1237.550033752019,0.75,355788.0,3.55788,355.788,5.0
24401,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,4.0,1.0,0.0,94.0,1857.56,5.32,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.5608332931358835,139288.0,0.139288,1392.88,1225.9174993184465,1237.550033752019,0.5,348320.0,3.4832,348.32,20.0
24402,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,100.0,4.0,1.0,0.0,125.0,1857.56,5.32,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,162499.0,0.162499,1624.99,1225.9174993184465,1237.550033752019,0.75,406365.0,4.06365,406.365,5.0
24403,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,125.0,1857.56,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,100444.0,0.100444,1004.44,1225.9174993184465,1237.550033752019,0.33,251182.0,2.51182,251.182,0.0
24404,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,4.0,100.0,4.0,1.0,0.0,125.0,1857.56,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,88992.0,0.088992,889.92,1225.9174993184465,1237.550033752019,0.33,222544.0,2.22544,222.544,0.0
24405,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,4.0,100.0,4.0,1.0,0.0,125.0,1857.56,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,69857.0,0.069857,698.57,1225.9174993184465,1237.550033752019,0.25,174693.0,1.74693,174.693,0.0
24406,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,125.0,1857.56,5.32,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,164007.0,0.16400700000000001,1640.07,1225.9174993184465,1237.550033752019,0.5,410136.0,4.10136,410.136,10.0
24407,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,125.0,1857.56,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,236673.0,0.236673,2366.73,1225.9174993184465,1237.550033752019,1.0,591854.0,5.91854,591.854,0.0
24410,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,171.0,1857.56,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,328262.0,0.328262,3282.62,1225.9174993184465,1237.550033752019,1.5,820892.0,8.20892,820.892,0.0
24411,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,4.0,100.0,4.0,1.0,0.0,171.0,1857.56,10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,268443.0,0.268443,2684.43,1225.9174993184465,1237.550033752019,1.0,671301.0,6.71301,671.301,0.0
24416,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,193.0,1857.56,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,207822.0,0.207822,2078.22,1225.9174993184465,1237.550033752019,1.0,519705.0,5.19705,519.705,0.0
24420,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,75.0,4.0,1.0,0.0,215.0,1857.56,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,178702.0,0.178702,1787.02,1225.9174993184465,1237.550033752019,0.75,446884.0,4.46884,446.884,0.0
24421,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,75.0,4.0,1.0,0.0,215.0,1857.56,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,178702.0,0.178702,1787.02,1225.9174993184465,1237.550033752019,0.5,446884.0,4.46884,446.884,0.0
24422,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,215.0,1857.56,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,161159.0,0.161159,1611.59,1225.9174993184465,1237.550033752019,0.75,403014.0,4.03014,403.014,0.0
24423,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,4.0,1.0,0.0,215.0,1857.56,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,83361.0,0.083361,833.61,1225.9174993184465,1237.550033752019,0.25,208463.0,2.08463,208.463,0.0
24425,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,239.0,1857.56,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,195973.0,0.195973,1959.73,1225.9174993184465,1237.550033752019,0.75,490074.0,4.90074,490.074,0.0
24432,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,262.0,1857.56,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,227132.0,0.227132,2271.32,1225.9174993184465,1237.550033752019,1.0,567994.0,5.67994,567.994,0.0
24436,50.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,373.0,1857.56,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,194521.0,0.194521,1945.21,1225.9174993184465,1237.550033752019,1.0,486443.0,4.86443,486.443,0.0
24440,50.0,3.0,10.0,1.0,1.0,13.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,3.0,1121.61,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,143080.0,0.14308,1430.8,1225.9174993184465,1237.550033752019,0.5,375453.0,3.75453,375.453,0.0
24445,50.0,3.0,10.0,1.0,1.0,13.0,1.0,1.0,6.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,21.0,1121.61,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,165969.0,0.165969,1659.69,1225.9174993184465,1237.550033752019,0.75,435515.0,4.35515,435.515,0.0
24448,50.0,3.0,10.0,1.0,1.0,13.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,40.0,1121.61,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,150614.0,0.150614,1506.14,1225.9174993184465,1237.550033752019,0.5,395223.0,3.95223,395.223,0.0
24452,50.0,3.0,10.0,1.0,1.0,13.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,4.0,1.0,0.0,72.0,1121.61,5.32,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,1.5608332931358835,198432.0,0.198432,1984.32,1225.9174993184465,1237.550033752019,0.75,520701.0,5.20701,520.701,5.6
24454,50.0,3.0,10.0,1.0,1.0,13.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,4.0,100.0,5.0,1.0,0.0,72.0,1121.61,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,44434.0,0.044434,444.34,1225.9174993184465,1237.550033752019,4.0,116599.0,1.16599,116.599,0.0
24458,50.0,3.0,10.0,1.0,1.0,13.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,89.0,1121.61,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,557259.0,0.557259,5572.59,1225.9174993184465,1237.550033752019,2.5,1462290.0,14.6229,1462.29,0.0
24463,50.0,3.0,10.0,1.0,1.0,13.0,1.0,1.0,6.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,6.0,1.0,0.0,109.0,1121.61,0.38,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.5608332931358835,37084.0,0.037084,370.84,1225.9174993184465,1237.550033752019,3.0,97312.0,0.97312,97.312,0.8
24464,50.0,3.0,10.0,1.0,1.0,13.0,1.0,1.0,6.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,5.0,1.0,0.0,109.0,1121.61,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,39161.0,0.039161,391.61,1225.9174993184465,1237.550033752019,2.0,102762.0,1.02762,102.762,0.0
24467,50.0,3.0,10.0,1.0,1.0,13.0,1.0,1.0,2.0,2.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,126.0,1121.61,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,128879.0,0.128879,1288.79,1225.9174993184465,1237.550033752019,0.5,338188.0,3.38188,338.188,0.0
24468,50.0,3.0,10.0,1.0,1.0,13.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,126.0,1121.61,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,117285.0,0.117285,1172.85,1225.9174993184465,1237.550033752019,0.5,307765.0,3.07765,307.765,0.0
24475,50.0,3.0,10.0,1.0,1.0,13.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,6.0,1.0,0.0,219.0,1121.61,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,34884.0,0.034884,348.84,1225.9174993184465,1237.550033752019,3.0,91539.0,0.91539,91.539,0.0
24479,50.0,3.0,10.0,1.0,1.0,13.0,1.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,237.0,1121.61,7.98,0.0,0.0,0.0,0.0,0.0,6.12,8.4,0.0,1.5608332931358835,260811.0,0.260811,2608.11,1225.9174993184465,1237.550033752019,1.0,684388.0,6.84388,684.388,14.52
24488,50.0,3.0,10.0,1.0,8.0,5.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,6.0,1.0,0.0,6.0,1097.22,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,37624.0,0.037624,376.24,374.85,374.85,1.9,64553.0,0.64553,64.553,0.0
24496,50.0,3.0,10.0,1.0,8.0,5.0,1.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,23.0,1097.22,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,208008.0,0.208008,2080.08,2072.41,2072.41,1.0,356888.0,3.56888,356.888,0.0
24499,50.0,3.0,10.0,1.0,8.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,5.0,1.0,0.0,56.0,1097.22,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,30424.0,0.030424,304.24,303.12,303.12,1.0,52200.0,0.522,52.2,0.0
24504,50.0,3.0,10.0,1.0,8.0,5.0,1.0,1.0,1.0,11.0,2.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,75.0,5.0,1.0,0.0,72.0,1097.22,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,12060.0,0.01206,120.6,120.16,120.16,0.5,20692.0,0.20692,20.692,0.0
24508,50.0,3.0,10.0,1.0,8.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,4.0,1.0,0.0,88.0,1097.22,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,244016.0,0.244016,2440.16,2431.16,2431.16,2.0,418668.0,4.18668,418.668,0.0
24509,50.0,3.0,10.0,1.0,8.0,5.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,88.0,1097.22,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,154978.0,0.154978,1549.78,1544.07,1544.07,1.5,265902.0,2.65902,265.902,0.0
24516,50.0,3.0,10.0,1.0,8.0,5.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,172.0,1097.22,7.5,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,1.95,399068.0,0.399068,3990.68,3377.7,3975.97,2.0,684698.0,6.84698,684.698,50.0
24520,50.0,3.0,10.0,1.0,8.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,172.0,1097.22,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,436028.0,0.436028,4360.28,4344.02,4344.21,2.0,748112.0,7.48112,748.112,0.0
24526,50.0,3.0,10.0,1.0,8.0,5.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,204.0,1097.22,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,269720.0,0.26972,2697.2,2627.26,2627.26,2.25,462770.0,4.6277,462.77,0.0
24530,50.0,3.0,10.0,1.0,8.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,220.0,1097.22,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,126524.0,0.126524,1265.24,1260.58,1260.58,1.25,217083.0,2.17083,217.083,0.0
24534,50.0,3.0,10.0,1.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,34.0,1261.81,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,104305.0,0.104305,1043.05,1039.2,1039.2,1.0,160246.0,1.60246,160.246,0.0
24535,50.0,3.0,10.0,1.0,8.0,7.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,34.0,1261.81,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,193474.0,0.193474,1934.74,1927.61,1927.61,2.0,297237.0,2.97237,297.237,0.0
24538,50.0,3.0,10.0,1.0,8.0,7.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,34.0,1261.81,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,348823.0,0.348823,3488.23,3475.37,3475.37,4.0,535904.0,5.35904,535.904,0.0
24541,50.0,3.0,10.0,1.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,102.0,1261.81,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,394614.0,0.394614,3946.14,3931.59,3931.59,2.0,606252.0,6.06252,606.252,0.0
