,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of NPS fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Quantity of OTHER fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
27358,50.0,4.0,2.0,3.0,19.0,4.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,100.0,5.0,1.0,0.0,158.0,784.11,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,79024.0,0.079024,790.24,1225.9174993184465,1237.550033752019,0.5,85518.0,0.85518,85.518,0.0
27430,50.0,4.0,2.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,12.0,1.0,0.0,47.0,679.51,10.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,94358.0,0.094358,943.58,1225.9174993184465,1237.550033752019,0.5,103637.0,1.03637,103.637,0.0
27433,50.0,4.0,2.0,4.0,7.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,12.0,1.0,0.0,57.0,679.51,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,89927.0,0.089927,899.27,1225.9174993184465,1237.550033752019,0.25,98770.0,0.9877,98.77,0.0
27435,50.0,4.0,2.0,4.0,7.0,1.0,1.0,1.0,1.0,15.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,12.0,1.0,0.0,57.0,679.51,31.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,552396.0,0.552396,5523.96,1225.9174993184465,1237.550033752019,5.0,606717.0,6.06717,606.717,0.0
27466,50.0,4.0,2.0,4.0,10.0,1.0,1.0,1.0,1.0,13.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,14.0,1.0,0.0,28.0,805.12,17.92,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.5608332931358835,168520.0,0.16852,1685.2,1225.9174993184465,1237.550033752019,1.0,185091.0,1.85091,185.091,7.0
27468,50.0,4.0,2.0,4.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,3.0,100.0,2.0,1.0,0.0,28.0,805.12,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,21681.0,0.021681,216.81,1225.9174993184465,1237.550033752019,2.5,23813.0,0.23813,23.813,0.0
27486,50.0,4.0,2.0,4.0,10.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,100.0,14.0,1.0,0.0,136.0,805.12,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,86573.0,0.086573,865.73,1225.9174993184465,1237.550033752019,0.5,95086.0,0.95086,95.086,0.0
27500,50.0,4.0,2.0,4.0,10.0,1.0,1.0,1.0,1.0,13.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,14.0,1.0,0.0,172.0,805.12,7.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,138713.0,0.138713,1387.13,1225.9174993184465,1237.550033752019,0.5,152354.0,1.52354,152.354,0.0
27555,50.0,4.0,2.0,6.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,16.0,1.0,0.0,10.0,758.66,18.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.5608332931358835,177253.0,0.177253,1772.53,1225.9174993184465,1237.550033752019,1.0,426586.0,4.26586,426.586,14.0
27577,50.0,4.0,2.0,6.0,4.0,4.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,16.0,1.0,0.0,40.0,758.66,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,99507.0,0.099507,995.07,1225.9174993184465,1237.550033752019,0.5,239478.0,2.39478,239.478,0.0
27579,50.0,4.0,2.0,6.0,4.0,4.0,1.0,1.0,1.0,13.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,8.0,1.0,0.0,40.0,758.66,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,41565.0,0.041565,415.65,1225.9174993184465,1237.550033752019,1.0,100033.0,1.00033,100.033,0.0
27588,50.0,4.0,2.0,6.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,3.0,100.0,8.0,1.0,0.0,50.0,758.66,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,18599.0,0.018599,185.99,1225.9174993184465,1237.550033752019,1.0,44761.0,0.44761,44.761,0.0
27592,50.0,4.0,2.0,6.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,16.0,1.0,0.0,50.0,758.66,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,27713.0,0.027713,277.13,1225.9174993184465,1237.550033752019,1.0,66696.0,0.66696,66.696,0.0
27637,50.0,4.0,2.0,6.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,10.0,1.0,0.0,150.0,758.66,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,8965.0,0.008965,89.65,1225.9174993184465,1237.550033752019,1.0,21576.0,0.21576,21.576,0.0
27699,50.0,4.0,2.0,7.0,8.0,4.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,13.0,1.0,0.0,3.0,969.89,36.0,0.0,0.0,0.0,0.0,0.0,8.7,9.3,0.0,1.5608332931358835,247762.0,0.247762,2477.62,1225.9174993184465,1237.550033752019,2.0,652302.0,6.52302,652.302,18.0
27706,50.0,4.0,2.0,7.0,8.0,4.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,13.0,1.0,0.0,23.0,969.89,90.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,1.5608332931358835,431054.0,0.431054,4310.54,1225.9174993184465,1237.550033752019,4.0,1134869.0,11.34869,1134.869,100.0
27707,50.0,4.0,2.0,7.0,8.0,4.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,21.0,1.0,0.0,39.0,969.89,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,95649.0,0.095649,956.49,1225.9174993184465,1237.550033752019,3.0,251823.0,2.51823,251.823,0.0
27710,50.0,4.0,2.0,7.0,8.0,4.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,13.0,1.0,0.0,39.0,969.89,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,454717.0,0.454717,4547.17,1225.9174993184465,1237.550033752019,4.0,1197168.0,11.97168,1197.168,0.0
27718,50.0,4.0,2.0,7.0,8.0,4.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,13.0,1.0,0.0,94.0,969.89,81.0,0.0,0.0,0.0,0.0,0.0,34.8,34.8,0.0,1.5608332931358835,239907.0,0.239907,2399.07,1225.9174993184465,1237.550033752019,2.0,631622.0,6.31622,631.622,69.6
27723,50.0,4.0,2.0,7.0,8.0,4.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,13.0,1.0,0.0,125.0,969.89,108.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,1.5608332931358835,489172.0,0.489172,4891.72,1225.9174993184465,1237.550033752019,3.0,1287881.0,12.87881,1287.881,100.0
27729,50.0,4.0,2.0,7.0,8.0,4.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,13.0,1.0,0.0,140.0,969.89,36.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,1.5608332931358835,190149.0,0.190149,1901.49,1225.9174993184465,1237.550033752019,1.5,500620.0,5.0062,500.62,9.0
27731,50.0,4.0,2.0,7.0,8.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,13.0,1.0,0.0,155.0,969.89,72.0,0.0,0.0,0.0,0.0,0.0,22.5,22.5,0.0,1.5608332931358835,250321.0,0.250321,2503.21,1225.9174993184465,1237.550033752019,2.0,659039.0,6.59039,659.039,45.0
27733,50.0,4.0,2.0,7.0,8.0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,13.0,1.0,0.0,155.0,969.89,54.0,0.0,0.0,0.0,0.0,0.0,22.5,22.5,0.0,1.5608332931358835,250321.0,0.250321,2503.21,1225.9174993184465,1237.550033752019,2.0,659039.0,6.59039,659.039,45.0
27740,50.0,4.0,2.0,7.0,8.0,4.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,13.0,1.0,0.0,185.0,969.89,180.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,1.5608332931358835,480346.0,0.480346,4803.46,1225.9174993184465,1237.550033752019,4.0,1264643.0,12.64643,1264.643,100.0
27746,50.0,4.0,2.0,7.0,8.0,4.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,13.0,1.0,0.0,215.0,969.89,22.5,0.0,0.0,0.0,0.0,0.0,5.8,6.2,0.0,1.5608332931358835,134622.0,0.134622,1346.22,1225.9174993184465,1237.550033752019,1.0,354430.0,3.5443,354.43,12.0
27747,50.0,4.0,2.0,7.0,8.0,4.0,1.0,1.0,1.0,9.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,13.0,1.0,0.0,215.0,969.89,9.0,0.0,0.0,0.0,0.0,0.0,4.35,4.65,0.0,1.5608332931358835,157057.0,0.157057,1570.57,1225.9174993184465,1237.550033752019,1.5,413496.0,4.13496,413.496,9.0
27752,50.0,4.0,2.0,7.0,8.0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,13.0,1.0,0.0,230.0,969.89,90.0,0.0,0.0,0.0,0.0,0.0,26.1,27.9,0.0,1.5608332931358835,433654.0,0.433654,4336.54,1225.9174993184465,1237.550033752019,3.5,1141714.0,11.41714,1141.714,54.0
27849,50.0,4.0,2.0,9.0,7.0,5.0,1.0,1.0,5.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,3.0,100.0,8.0,1.0,0.0,11.0,771.89,9999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,90902.0,0.090902,909.02,1225.9174993184465,1237.550033752019,2.0,57262.0,0.57262,57.262,0.0
27859,50.0,4.0,2.0,9.0,7.0,5.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,50.0,771.89,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,55695.0,0.055695,556.95,1225.9174993184465,1237.550033752019,0.25,35084.0,0.35084,35.084,0.0
27945,50.0,4.0,2.0,9.0,13.0,3.0,1.0,1.0,1.0,13.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,8.0,1.0,0.0,148.0,1020.36,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,27310.0,0.02731,273.1,1225.9174993184465,1237.550033752019,1.0,17203.0,0.17203,17.203,0.0
27946,50.0,4.0,2.0,9.0,13.0,3.0,1.0,1.0,1.0,15.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,8.0,1.0,0.0,148.0,1020.36,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,82308.0,0.082308,823.08,1225.9174993184465,1237.550033752019,2.0,51848.0,0.51848,51.848,0.0
27960,50.0,4.0,2.0,9.0,13.0,3.0,1.0,1.0,5.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,100.0,8.0,1.0,0.0,212.0,1020.36,10.85,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,1.5608332931358835,42423.0,0.042423,424.23,1225.9174993184465,1237.550033752019,2.0,26723.0,0.26723,26.723,29.0
27968,50.0,4.0,2.0,10.0,11.0,2.0,2.0,1.0,1.0,9.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,4.0,585.26,10.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,157383.0,0.157383,1573.83,1225.9174993184465,1237.550033752019,1.0,224972.0,2.24972,224.972,0.0
27971,50.0,4.0,2.0,10.0,11.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,4.0,585.26,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,38144.0,0.038144,381.44,1225.9174993184465,1237.550033752019,1.0,54525.0,0.54525,54.525,0.0
27974,50.0,4.0,2.0,10.0,11.0,2.0,2.0,1.0,4.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,4.0,585.26,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,64877.0,0.064877,648.77,1225.9174993184465,1237.550033752019,0.5,92738.0,0.92738,92.738,0.0
27975,50.0,4.0,2.0,10.0,11.0,2.0,2.0,1.0,4.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,2.0,1.0,0.0,4.0,585.26,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,24614.0,0.024614,246.14,1225.9174993184465,1237.550033752019,1.0,35185.0,0.35185,35.185,0.0
27979,50.0,4.0,2.0,10.0,11.0,2.0,1.0,1.0,4.0,3.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,26.0,585.26,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,130081.0,0.130081,1300.81,1225.9174993184465,1237.550033752019,1.0,185944.0,1.85944,185.944,0.0
27981,50.0,4.0,2.0,10.0,11.0,2.0,1.0,1.0,6.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,1.0,0.0,26.0,585.26,5.04,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,1.5608332931358835,82809.0,0.082809,828.09,1225.9174993184465,1237.550033752019,2.0,118372.0,1.18372,118.372,2.7
27984,50.0,4.0,2.0,10.0,11.0,2.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,37.0,585.26,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,34344.0,0.034344,343.44,1225.9174993184465,1237.550033752019,4.617795271671505,49093.0,0.49093,49.093,0.0
27988,50.0,4.0,2.0,10.0,11.0,2.0,1.0,1.0,5.0,3.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,100.0,2.0,1.0,0.0,37.0,585.26,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,40427.0,0.040427,404.27,1225.9174993184465,1237.550033752019,2.0,57789.0,0.57789,57.789,0.0
27992,50.0,4.0,2.0,10.0,11.0,2.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,37.0,585.26,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,27465.0,0.027465,274.65,1225.9174993184465,1237.550033752019,1.0,39260.0,0.3926,39.26,0.0
27993,50.0,4.0,2.0,10.0,11.0,2.0,2.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,37.0,585.26,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,37909.0,0.037909,379.09,1225.9174993184465,1237.550033752019,0.25,54189.0,0.54189,54.189,0.0
28006,50.0,4.0,2.0,10.0,11.0,2.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,15.0,1.0,0.0,70.0,585.26,10.35,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.5608332931358835,78325.0,0.078325,783.25,1225.9174993184465,1237.550033752019,1.0,111962.0,1.11962,111.962,3.6
28015,50.0,4.0,2.0,10.0,11.0,2.0,2.0,1.0,1.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,92.0,585.26,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,202292.0,0.202292,2022.92,1225.9174993184465,1237.550033752019,1.75,289167.0,2.89167,289.167,0.0
28017,50.0,4.0,2.0,10.0,11.0,2.0,2.0,1.0,2.0,3.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,92.0,585.26,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,180285.0,0.180285,1802.85,1225.9174993184465,1237.550033752019,1.0,257708.0,2.57708,257.708,0.0
28019,50.0,4.0,2.0,10.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,103.0,585.26,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,110211.0,0.110211,1102.11,1225.9174993184465,1237.550033752019,1.0,157541.0,1.57541,157.541,0.0
28021,50.0,4.0,2.0,10.0,11.0,2.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,103.0,585.26,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,223811.0,0.223811,2238.11,1225.9174993184465,1237.550033752019,2.0,319927.0,3.19927,319.927,0.0
28023,50.0,4.0,2.0,10.0,11.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,103.0,585.26,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,80363.0,0.080363,803.63,1225.9174993184465,1237.550033752019,1.0,114875.0,1.14875,114.875,0.0
28026,50.0,4.0,2.0,10.0,11.0,2.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,114.0,585.26,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,46436.0,0.046436,464.36,1225.9174993184465,1237.550033752019,1.0,66378.0,0.66378,66.378,0.0
28030,50.0,4.0,2.0,10.0,11.0,2.0,1.0,1.0,1.0,8.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,125.0,585.26,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,14524.0,0.014524,145.24,1225.9174993184465,1237.550033752019,1.0,20761.0,0.20761,20.761,0.0
28032,50.0,4.0,2.0,10.0,11.0,2.0,1.0,1.0,1.0,13.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,125.0,585.26,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,42505.0,0.042505,425.05,1225.9174993184465,1237.550033752019,1.0,60759.0,0.60759,60.759,0.0
28036,50.0,4.0,2.0,10.0,11.0,2.0,1.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,136.0,585.26,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,7603.0,0.007603,76.03,1225.9174993184465,1237.550033752019,2.0,10868.0,0.10868,10.868,0.0
28042,50.0,4.0,2.0,10.0,11.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,147.0,585.26,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,144915.0,0.144915,1449.15,1225.9174993184465,1237.550033752019,1.0,207149.0,2.07149,207.149,0.0
28047,50.0,4.0,2.0,10.0,11.0,2.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,158.0,585.26,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,56686.0,0.056686,566.86,1225.9174993184465,1237.550033752019,0.5,81030.0,0.8103,81.03,0.0
28260,50.0,4.0,2.0,13.0,12.0,2.0,2.0,1.0,1.0,10.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,16.0,1.0,0.0,99.0,749.58,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,16212.0,0.016212,162.12,1225.9174993184465,1237.550033752019,0.25,23043.0,0.23043,23.043,0.0
28262,50.0,4.0,2.0,13.0,12.0,2.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,16.0,1.0,0.0,99.0,749.58,11.2,0.0,0.0,0.0,0.0,5.55,0.0,0.0,0.0,1.5608332931358835,78697.0,0.078697,786.97,1225.9174993184465,1237.550033752019,0.5,111858.0,1.11858,111.858,5.55
28270,50.0,4.0,2.0,13.0,12.0,2.0,1.0,1.0,5.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,16.0,1.0,0.0,121.0,749.58,5.25,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,1.5608332931358835,77122.0,0.077122,771.22,1225.9174993184465,1237.550033752019,0.5,109620.0,1.0962,109.62,2.4
