,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of NPS fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Quantity of OTHER fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
22527,50.0,3.0,8.0,2.0,15.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,32.0,945.56,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,166711.0,0.166711,1667.11,1543.62,1543.62,1.0,82777.0,0.82777,82.777,0.0
22532,50.0,3.0,8.0,2.0,15.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,41.0,945.56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,226370.0,0.22637,2263.7,2096.02,2096.02,1.0,112400.0,1.124,112.4,0.0
22534,50.0,3.0,8.0,2.0,15.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,50.0,945.56,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,64223.0,0.064223,642.23,594.66,594.66,3.0,31888.0,0.31888,31.888,0.0
22537,50.0,3.0,8.0,2.0,15.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,50.0,945.56,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,14043.0,0.014043,140.43,130.03,130.03,2.0,6972.0,0.06972,6.972,0.0
22544,50.0,3.0,8.0,2.0,15.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,59.0,945.56,17.6,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.82,135590.0,0.13559,1355.9,1255.46,1255.46,0.25,67325.0,0.67325,67.325,10.0
22545,50.0,3.0,8.0,2.0,15.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,59.0,945.56,77.44,0.0,0.0,0.0,0.0,0.0,10.0,24.0,0.0,1.87,236418.0,0.236418,2364.18,2189.06,2189.06,2.0,117389.0,1.17389,117.389,34.0
22549,50.0,3.0,8.0,2.0,15.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,68.0,945.56,10.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,60167.0,0.060167,601.67,557.1,557.1,2.0,29875.0,0.29875,29.875,0.0
22551,50.0,3.0,8.0,2.0,15.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,68.0,945.56,80.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,330752.0,0.330752,3307.52,3064.17,3062.52,1.25,164228.0,1.64228,164.228,0.0
22561,50.0,3.0,8.0,2.0,15.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,85.0,1.0,1.0,0.0,79.0,945.56,7.04,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,3.67,177263.0,0.177263,1772.63,1641.32,1641.32,1.0,88016.0,0.88016,88.016,25.0
22562,50.0,3.0,8.0,2.0,15.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,79.0,945.56,61.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,354231.0,0.354231,3542.31,3279.92,3279.92,1.5,175886.0,1.75886,175.886,0.0
22572,50.0,3.0,8.0,2.0,15.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,107.0,945.56,10.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,14079.0,0.014079,140.79,130.36,130.36,1.5,6991.0,0.06991,6.991,0.0
22579,50.0,3.0,8.0,2.0,15.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,116.0,945.56,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,65361.0,0.065361,653.61,605.19,605.19,0.25,32453.0,0.32453,32.453,0.0
22581,50.0,3.0,8.0,2.0,15.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,125.0,945.56,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,66509.0,0.066509,665.09,615.82,615.82,5.0,33024.0,0.33024,33.024,0.0
22586,50.0,3.0,8.0,2.0,15.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,134.0,945.56,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,82481.0,0.082481,824.81,763.75,763.71,0.25,40954.0,0.40954,40.954,0.0
22591,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,6.0,1216.74,95.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,426439.0,0.426439,4264.39,3947.61,3948.51,2.0,649335.0,6.49335,649.335,0.0
22596,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,30.0,1216.74,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,130115.0,0.130115,1301.15,1204.77,1204.77,0.5,198125.0,1.98125,198.125,0.0
22600,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,30.0,1216.74,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,56205.0,0.056205,562.05,520.42,520.42,3.0,85583.0,0.85583,85.583,0.0
22602,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,42.0,1216.74,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,401351.0,0.401351,4013.51,3716.21,3716.21,2.0,611134.0,6.11134,611.134,0.0
22603,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,100.0,1.0,1.0,0.0,42.0,1216.74,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,123644.0,0.123644,1236.44,1144.85,1144.85,0.5,188272.0,1.88272,188.272,0.0
22604,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,4.0,100.0,1.0,1.0,0.0,42.0,1216.74,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,123773.0,0.123773,1237.73,1146.05,1146.05,1.0,188468.0,1.88468,188.468,0.0
22609,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,54.0,1216.74,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,233933.0,0.233933,2339.33,2166.05,2166.05,1.0,356208.0,3.56208,356.208,0.0
22612,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,54.0,1216.74,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,321459.0,0.321459,3214.59,2976.47,2976.47,1.5,489483.0,4.89483,489.483,0.0
22625,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,78.0,1216.74,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,146349.0,0.146349,1463.49,1355.08,1355.08,0.5,222845.0,2.22845,222.845,0.0
22629,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,90.0,1216.74,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,58998.0,0.058998,589.98,546.28,546.28,0.25,89836.0,0.89836,89.836,0.0
22631,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,90.0,1216.74,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,164077.0,0.164077,1640.77,1519.23,1519.23,1.0,249838.0,2.49838,249.838,0.0
22638,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,115.0,1216.74,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,6534.0,0.006534,65.34,60.5,60.5,0.5,9949.0,0.09949,9.949,0.0
22640,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,115.0,1216.74,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,6282.0,0.006282,62.82,58.17,58.17,0.25,9565.0,0.09565,9.565,0.0
22643,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,115.0,1216.74,42.5,0.0,0.0,0.0,0.0,0.0,9.16,18.0,0.0,1.31,210315.0,0.210315,2103.15,1947.36,1947.36,1.0,320245.0,3.20245,320.245,27.16
22650,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,1.0,0.0,127.0,1216.74,102.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.13,400886.0,0.400886,4008.86,3711.91,3711.91,2.0,610426.0,6.10426,610.426,10.0
22654,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,12.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,127.0,1216.74,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,124460.0,0.12446,1244.6,1152.41,1152.41,0.5,189514.0,1.89514,189.514,0.0
22657,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,4.0,100.0,1.0,1.0,0.0,127.0,1216.74,43.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,156864.0,0.156864,1568.64,1452.44,1452.44,1.0,238855.0,2.38855,238.855,0.0
22658,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,15.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,127.0,1216.74,21.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,75962.0,0.075962,759.62,703.35,703.35,0.5,115667.0,1.15667,115.667,0.0
22659,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,15.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,127.0,1216.74,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,4674.0,0.004674,46.74,43.28,43.28,2.0,7117.0,0.07117,7.117,0.0
22660,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,15.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,127.0,1216.74,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,48320.0,0.04832,483.2,447.41,447.41,0.25,73577.0,0.73577,73.577,0.0
22661,50.0,3.0,8.0,2.0,22.0,3.0,1.0,1.0,15.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,127.0,1216.74,7.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,34586.0,0.034586,345.86,320.24,320.24,0.25,52664.0,0.52664,52.664,0.0
22665,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,13.0,1024.74,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,284574.0,0.284574,2845.74,2634.94,2634.94,1.0,772437.0,7.72437,772.437,0.0
22675,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,13.0,1024.74,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,245886.0,0.245886,2458.86,2276.72,2276.72,1.0,667425.0,6.67425,667.425,0.0
22678,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,1.0,0.0,27.0,1024.74,100.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,4.66,385572.0,0.385572,3855.72,3570.11,3570.11,1.0,1046583.0,10.46583,1046.583,14.7
22681,50.0,3.0,8.0,2.0,25.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,40.0,1024.74,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,16286.0,0.016286,162.86,150.19,150.8,1.0,44207.0,0.44207,44.207,0.0
22683,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,100.0,2.0,1.0,0.0,54.0,1024.74,9.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,45023.0,0.045023,450.23,419.61,416.88,2.0,122209.0,1.22209,122.209,0.0
22686,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,54.0,1024.74,50.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,1.71,152097.0,0.152097,1520.97,1408.31,1408.31,1.0,412847.0,4.12847,412.847,12.0
22687,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,54.0,1024.74,50.0,0.0,0.0,8.4,8.5,0.0,0.0,0.0,0.0,0.14,293168.0,0.293168,2931.68,2714.52,2714.52,1.5,795764.0,7.95764,795.764,16.9
22691,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,67.0,1024.74,100.0,0.0,0.0,7.5,16.0,0.0,0.0,0.0,0.0,4.74,459939.0,0.459939,4599.39,3965.04,4258.69,2.0,1248442.0,12.48442,1248.442,23.5
22692,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,67.0,1024.74,50.0,0.0,0.0,9.4,12.5,0.0,0.0,0.0,0.0,0.09,354871.0,0.354871,3548.71,3285.84,3285.84,1.5,963249.0,9.63249,963.249,21.9
22697,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,100.0,2.0,1.0,0.0,80.0,1024.74,9.24,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.66,87193.0,0.087193,871.93,807.34,807.34,2.0,236674.0,2.36674,236.674,5.5
22699,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,80.0,1024.74,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,16142.0,0.016142,161.42,149.46,149.46,0.5,43815.0,0.43815,43.815,0.0
22700,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,80.0,1024.74,69.3,0.0,0.0,4.3,6.5,0.0,0.0,0.0,0.0,1.1,309902.0,0.309902,3099.02,2869.46,2869.46,1.5,841187.0,8.41187,841.187,10.8
22706,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,93.0,1024.74,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,68697.0,0.068697,686.97,636.08,636.08,2.0,186469.0,1.86469,186.469,0.0
22708,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,93.0,1024.74,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,162013.0,0.162013,1620.13,1500.12,1500.12,1.0,439762.0,4.39762,439.762,0.0
22717,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,106.0,1024.74,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,417691.0,0.417691,4176.91,3831.14,3867.51,2.0,1133766.0,11.33766,1133.766,0.0
22718,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,106.0,1024.74,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,15985.0,0.015985,159.85,148.01,148.01,0.5,43389.0,0.43389,43.389,0.0
22729,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,119.0,1024.74,36.96,0.0,0.0,4.2,4.0,0.0,0.0,0.0,0.0,2.12,359910.0,0.35991,3599.1,3327.27,3332.5,1.5,976927.0,9.76927,976.927,8.2
22730,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,119.0,1024.74,110.88,0.0,0.0,6.8,8.2,0.0,0.0,0.0,0.0,1.07,488252.0,0.488252,4882.52,4512.61,4520.85,2.0,1325294.0,13.25294,1325.294,15.0
22742,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,145.0,1024.74,75.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,1.93,515737.0,0.515737,5157.37,4774.81,4775.34,21.5,1399898.0,13.99898,1399.898,25.0
22748,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,158.0,1024.74,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,21332.0,0.021332,213.32,199.44,197.52,1.0,57903.0,0.57903,57.903,0.0
22750,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,158.0,1024.74,46.2,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.81,331261.0,0.331261,3312.61,3074.1,3067.23,1.5,899163.0,8.99163,899.163,18.0
22752,50.0,3.0,8.0,2.0,25.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,172.0,1024.74,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,44170.0,0.04417,441.7,409.86,408.98,1.0,119893.0,1.19893,119.893,0.0
22756,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,185.0,1024.74,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,59634.0,0.059634,596.34,552.17,552.17,2.0,161869.0,1.61869,161.869,0.0
22757,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,90.0,2.0,1.0,0.0,185.0,1024.74,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,36545.0,0.036545,365.45,338.38,338.38,2.0,99197.0,0.99197,99.197,0.0
22759,50.0,3.0,8.0,2.0,25.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,185.0,1024.74,61.6,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.33,120279.0,0.120279,1202.79,1113.69,1113.69,1.0,326481.0,3.26481,326.481,9.0
