,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevention/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,APERCENT,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of UREA chemical fertilizer used,Quantity of DAP chemical fertilizer used,Quantity of Both UREA and DAP chemical fertilizer used,CERROR,AREB,Enumerator Area,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
47495,50.0,6.0,6.0,8.0,23.0,2.0,1.0,1.0,10.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,126.0,32.82,6.6,0.0,0.0,0.0,0.92,143944.0,1439.44,1439.44,110.837,0.0
47501,50.0,6.0,6.0,8.0,23.0,2.0,1.0,1.0,8.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,100.0,1.0,132.0,32.82,9.24,0.0,0.0,0.0,1.28,68174.0,681.74,681.74,52.494,0.0
47502,50.0,6.0,6.0,8.0,23.0,2.0,1.0,1.0,9.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,100.0,1.0,132.0,32.82,7.92,0.0,0.0,0.0,1.59,205793.0,2057.93,2057.93,158.461,0.0
47508,50.0,6.0,6.0,8.0,23.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,100.0,1.0,144.0,32.82,9.9,0.0,0.0,0.0,0.55,76551.0,765.51,765.51,58.944,0.0
47511,50.0,6.0,6.0,8.0,23.0,2.0,1.0,1.0,5.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,144.0,32.82,6.6,0.0,0.0,0.0,0.55,202080.0,2020.8,2020.8,155.602,0.0
47512,50.0,6.0,6.0,8.0,23.0,2.0,1.0,1.0,5.0,4.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,144.0,32.82,0.66,0.0,0.0,0.0,0.93,12810.0,128.1,128.1,9.864,0.0
47519,50.0,6.0,6.0,8.0,23.0,2.0,2.0,1.0,4.0,1.0,1.0,7.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,150.0,32.82,3.3,0.0,0.0,0.0,0.54,78645.0,786.45,786.45,60.557,0.0
47522,50.0,6.0,6.0,8.0,23.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,100.0,1.0,162.0,32.82,9.9,0.0,0.0,0.0,1.66,232879.0,2328.79,2328.79,179.317,0.0
47526,50.0,6.0,6.0,8.0,23.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,168.0,32.82,5.28,0.0,0.0,0.0,2.28,140227.0,1402.27,1402.27,107.975,0.0
47530,50.0,6.0,6.0,8.0,23.0,2.0,1.0,1.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,180.0,32.82,5.28,0.0,0.0,0.0,1.38,160459.0,1604.59,1604.59,123.553,0.0
47534,50.0,6.0,6.0,8.0,23.0,2.0,1.0,1.0,4.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,180.0,32.82,9.24,0.0,0.0,0.0,0.41,332482.0,3324.82,3324.82,256.011,0.0
47537,50.0,7.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,16.0,332.9,1.87,0.0,5.0,0.0,0.89,34647.0,346.47,346.47,20.788,5.0
47539,50.0,7.0,1.0,1.0,7.0,3.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,16.0,332.9,18.3,0.0,0.0,0.0,0.39,369661.0,3696.61,3696.61,221.797,0.0
47540,50.0,7.0,1.0,1.0,7.0,3.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,16.0,332.9,10.0,0.0,20.0,0.0,0.29,174647.0,1746.47,1746.47,104.788,20.0
47541,50.0,7.0,1.0,1.0,7.0,3.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,16.0,332.9,20.0,0.0,40.0,0.0,0.19,364463.0,3644.63,3644.63,218.678,40.0
47547,50.0,7.0,1.0,1.0,7.0,3.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,37.0,332.9,4.0,0.0,0.0,0.0,1.26,94696.0,946.96,946.96,56.818,0.0
47548,50.0,7.0,1.0,1.0,7.0,3.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,37.0,332.9,20.0,0.0,0.0,0.0,0.89,401914.0,4019.14,4019.14,241.148,0.0
47553,50.0,7.0,1.0,1.0,7.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,43.0,332.9,5.0,0.0,10.0,0.0,0.41,122158.0,1221.58,1221.58,73.295,10.0
47554,50.0,7.0,1.0,1.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,46.0,332.9,4.0,0.0,10.0,0.0,0.98,97024.0,970.24,970.24,58.214,10.0
47556,50.0,7.0,1.0,1.0,7.0,3.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,46.0,332.9,8.0,0.0,20.0,0.0,0.33,312335.0,3123.35,3123.35,187.401,20.0
47561,50.0,7.0,1.0,1.0,7.0,3.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,65.0,332.9,8.0,0.0,0.0,0.0,3.8,198997.0,1957.13,1989.97,119.398,0.0
47562,50.0,7.0,1.0,1.0,7.0,3.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,65.0,332.9,13.0,0.0,0.0,0.0,0.16,409376.0,4093.76,4093.76,245.626,0.0
47565,50.0,7.0,1.0,1.0,7.0,3.0,2.0,1.0,1.0,12.0,1.0,7.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,1.0,71.0,332.9,2.5,0.0,5.0,0.0,1.91,52000.0,520.0,520.0,31.2,5.0
47567,50.0,7.0,1.0,1.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,80.0,332.9,18.0,0.0,15.0,0.0,0.97,332072.0,3320.72,3320.72,199.243,15.0
47570,50.0,7.0,1.0,1.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,83.0,332.9,10.0,0.0,25.0,0.0,0.8,335949.0,3359.49,3359.49,201.569,25.0
47571,50.0,7.0,1.0,1.0,7.0,3.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,83.0,332.9,4.0,0.0,15.0,0.0,0.82,82824.0,828.24,828.24,49.694,15.0
47573,50.0,7.0,1.0,1.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,89.0,332.9,13.0,0.0,0.0,0.0,0.94,388649.0,3886.49,3886.49,233.189,0.0
47574,50.0,7.0,1.0,1.0,20.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,11.0,350.08,6.0,0.0,50.0,0.0,1.14,294914.0,2949.14,2949.14,112.067,50.0
47575,50.0,7.0,1.0,1.0,20.0,2.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,100.0,1.0,39.0,350.08,5.0,0.0,50.0,0.0,1.02,154332.0,1543.32,1543.32,58.646,50.0
47576,50.0,7.0,1.0,1.0,20.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,51.0,350.08,6.0,0.0,50.0,0.0,1.01,130569.0,1305.69,1305.69,49.616,50.0
47577,50.0,7.0,1.0,1.0,20.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,59.0,350.08,5.6,0.0,40.0,0.0,0.91,115655.0,1156.55,1156.55,43.949,40.0
47580,50.0,7.0,1.0,1.0,20.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,83.0,350.08,100.23975722745665,0.0,0.0,0.0,0.62,144277.0,1442.77,1442.77,54.825,0.0
47582,50.0,7.0,1.0,1.0,20.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,87.0,350.08,10.0,0.0,0.0,0.0,1.08,204496.0,2044.96,2044.96,77.708,0.0
47583,50.0,7.0,1.0,1.0,20.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,1.0,87.0,350.08,100.23975722745665,0.0,0.0,0.0,1.19,148540.0,1485.4,1485.4,56.445,0.0
47584,50.0,7.0,1.0,1.0,20.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,95.0,350.08,100.23975722745665,0.0,50.0,0.0,3.72,403234.0,4032.34,4032.34,153.229,50.0
47586,50.0,7.0,1.0,1.0,20.0,2.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,95.0,350.08,100.23975722745665,0.0,0.0,0.0,0.94,83314.0,833.14,833.14,31.659,0.0
47587,50.0,7.0,1.0,1.0,20.0,2.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,99.0,350.08,10.0,0.0,0.0,0.0,0.42,342500.0,3425.0,3425.0,130.15,0.0
47594,50.0,7.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,100.0,1.0,4.0,411.11,10.0,10.0,0.0,0.0,2.55,183194.0,1831.94,1831.94,111.748,10.0
47596,50.0,7.0,1.0,2.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,4.0,411.11,10.0,5.0,0.0,0.0,0.9,156431.0,1564.31,1564.31,95.423,5.0
47600,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,20.0,411.11,1.0,0.0,0.0,0.0,3.24,12856.0,128.56,128.56,7.842,0.0
47605,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,100.0,1.0,20.0,411.11,100.23975722745665,0.0,15.0,0.0,1.98,86368.0,863.68,863.68,52.684,15.0
47613,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,7.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,40.0,1.0,53.0,411.11,2.0,50.0,0.0,0.0,2.5,130329.0,1303.29,1303.29,79.501,50.0
47615,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,53.0,411.11,10.0,20.0,0.0,0.0,0.27,377305.0,3773.05,3773.05,230.156,20.0
47622,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,100.0,411.11,6.44,10.0,0.0,0.0,1.95,185646.0,1856.46,1856.46,113.244,10.0
47629,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,40.0,1.0,124.0,411.11,10.0,50.0,0.0,0.0,2.01,78598.0,785.98,785.98,47.945,50.0
47632,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,124.0,411.11,25.0,20.0,0.0,0.0,0.21,444455.0,4444.55,4444.55,271.118,20.0
47635,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,132.0,411.11,10.0,0.0,0.0,0.0,3.48,329148.0,3291.48,3291.48,200.78,0.0
47638,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,2.0,2.0,7.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,132.0,411.11,4.0,40.0,0.0,0.0,0.36,53153.0,531.53,531.53,32.423,40.0
47644,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,172.0,411.11,2.0,0.0,0.0,0.0,3.31,114639.0,1146.39,1146.39,69.93,0.0
47652,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,100.0,1.0,196.0,411.11,16.0,0.0,0.0,0.0,4.28,272963.0,2729.63,2729.63,166.507,0.0
47655,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,204.0,411.11,7.0,5.0,0.0,0.0,0.82,111211.0,1112.11,1112.11,67.839,5.0
47656,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,2.0,2.0,7.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,75.0,1.0,204.0,411.11,3.0,5.0,0.0,0.0,1.15,53453.0,534.53,534.53,32.606,5.0
47657,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,100.0,1.0,204.0,411.11,100.23975722745665,10.0,0.0,0.0,2.74,297589.0,2975.89,2975.89,181.529,10.0
47663,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,220.0,411.11,12.0,0.0,0.0,0.0,0.56,295792.0,2957.92,2957.92,180.433,0.0
47667,50.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,244.0,411.11,2.56,5.0,0.0,0.0,2.77,68507.0,685.07,685.07,41.789,5.0
47677,50.0,7.0,1.0,2.0,14.0,1.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,48.0,404.99,10.98,0.0,0.0,0.0,0.42,363555.0,3635.55,3635.55,330.835,0.0
47684,50.0,7.0,1.0,2.0,14.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,104.0,404.99,8.98,0.0,0.0,0.0,1.68,434365.0,4343.65,4343.65,395.272,0.0
47696,50.0,7.0,1.0,3.0,16.0,1.0,2.0,1.0,1.0,10.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,17.0,352.65,0.5,0.0,2.0,0.0,2.09,13871.0,138.71,138.71,13.455,2.0
47703,50.0,7.0,1.0,3.0,16.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,100.0,1.0,59.0,352.65,0.5,0.0,3.0,0.0,1.4,17826.0,178.26,178.26,17.291,3.0
47705,50.0,7.0,1.0,3.0,16.0,1.0,1.0,1.0,2.0,7.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,100.0,1.0,66.0,352.65,0.75,0.0,2.5,0.0,1.69,23288.0,232.88,232.88,22.589,2.5
47715,50.0,7.0,1.0,3.0,16.0,1.0,2.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,100.0,1.0,144.0,352.65,0.28,0.0,1.0,0.0,1.69,6327.0,63.27,63.27,6.137,1.0
47718,50.0,7.0,1.0,3.0,16.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,100.0,1.0,151.0,352.65,0.5,0.0,3.0,0.0,0.5,19721.0,197.21,197.21,19.129,3.0
47722,50.0,7.0,1.0,3.0,16.0,1.0,1.0,1.0,1.0,10.0,2.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,90.0,1.0,165.0,352.65,0.2,0.0,0.0,0.0,0.79,6304.0,63.04,63.04,6.115,0.0
47726,50.0,7.0,1.0,3.0,16.0,1.0,1.0,1.0,1.0,17.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,100.0,1.0,165.0,352.65,1.0,0.0,5.0,0.0,0.85,35270.0,352.7,352.7,34.212,5.0
47730,50.0,7.0,1.0,3.0,16.0,1.0,1.0,1.0,1.0,11.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,100.0,1.0,193.0,352.65,0.25,0.0,1.5,0.0,2.08,6509.0,65.09,65.09,6.314,1.5
47731,50.0,7.0,1.0,3.0,16.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,100.0,1.0,193.0,352.65,5.5,0.0,0.0,0.0,2.72,91537.0,915.37,915.37,88.791,0.0
47732,50.0,7.0,1.0,3.0,16.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,90.0,1.0,193.0,352.65,1.0,0.0,0.0,0.0,1.07,25193.0,251.93,251.93,24.437,0.0
47733,50.0,7.0,1.0,3.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,100.0,1.0,207.0,352.65,2.5,0.0,0.0,0.0,1.78,55941.0,559.41,559.41,54.263,0.0
47778,50.0,7.0,1.0,4.0,19.0,1.0,1.0,1.0,1.0,25.0,2.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,70.0,1.0,50.0,360.83,9999.999,0.0,0.0,0.0,1.9,8093.0,80.93,80.93,9.145,0.0
47800,50.0,7.0,1.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,16.0,364.36,4.0,0.0,6.0,0.0,0.62,122685.0,1226.85,1226.85,104.282,6.0
47803,50.0,7.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,13.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,364.36,0.48,0.0,0.0,0.0,0.22,9716.0,97.16,97.16,8.259,0.0
47804,50.0,7.0,1.0,5.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,28.0,364.36,6.67,0.0,7.0,0.0,0.73,401446.0,4014.46,4014.46,341.229,7.0
47809,50.0,7.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,364.36,2.18,0.0,0.0,0.0,1.29,32712.0,327.12,327.12,27.805,0.0
47810,50.0,7.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,364.36,2.22,0.0,0.0,0.0,2.28,49036.0,490.36,490.36,41.681,0.0
47812,50.0,7.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,364.36,0.75,0.0,0.0,0.0,2.27,16193.0,161.93,161.93,13.764,0.0
47814,50.0,7.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,18.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,364.36,1.37,0.0,0.0,0.0,0.71,44257.0,442.57,442.57,37.618,0.0
47815,50.0,7.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,21.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,364.36,3.12,0.0,0.0,0.0,0.12,129681.0,1296.81,1296.81,110.229,0.0
47818,50.0,7.0,1.0,5.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,100.0,1.0,52.0,364.36,6.37,0.0,23.0,0.0,0.39,254471.0,2544.71,2544.71,216.3,23.0
47823,50.0,7.0,1.0,5.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,100.0,1.0,76.0,364.36,6.13,0.0,0.0,0.0,0.74,209264.0,2092.64,2092.64,177.874,0.0
47834,50.0,7.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,11.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,100.0,1.0,100.0,364.36,1.36,0.0,5.0,0.0,0.66,41663.0,416.63,416.63,35.414,5.0
47835,50.0,7.0,1.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,100.0,1.0,100.0,364.36,2.13,0.0,5.0,0.0,0.7,59036.0,590.36,590.36,50.181,5.0
47838,50.0,7.0,1.0,5.0,6.0,1.0,2.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,100.0,1.0,108.0,364.36,2.0,0.0,5.0,0.0,0.52,47843.0,478.43,478.43,40.667,5.0
47840,50.0,7.0,1.0,5.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,100.0,1.0,120.0,364.36,2.5,0.0,5.0,0.0,0.86,41568.0,415.68,415.68,35.333,5.0
47845,50.0,7.0,1.0,5.0,25.0,2.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,19.0,319.29,8.0,0.0,0.0,0.0,4.51,184623.0,1846.23,1846.23,315.705,0.0
