,Region,Zone,District,Enumeration area,Holders ID,Parcel,Field,Field Part,CROP,Owner Type,Extension,Irrigation Used,Seed Type,Any Damage,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,Reason for Not Using Fertilizer,Percent of Field in Use,Area Measure - Day,Area Measure - Month,Local Area Unit,Reason for Not Measuring Area,Production local unit,case$id,Farmers associations,Householde ID,Field Weight,Weight of Non-improved Seed,Local Area Amount,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Square meter,Production Of Condition in Kg
23142,3.0,5.0,24.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,100.0,13.0,1.0,4.0,50.0,10.0,3.052400901013101e+17,9.0,13.0,321.28,15.8,2.5,4289.9,4289.9,4289.94,0.0
23143,3.0,5.0,24.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,100.0,13.0,1.0,4.0,50.0,10.0,3.052400901013101e+17,9.0,13.0,321.28,7.9,2.5,4776.2,4776.2,4776.24,0.0
23144,3.0,5.0,24.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,100.0,13.0,1.0,4.0,50.0,10.0,3.052400901013101e+17,9.0,13.0,321.28,31.6,10.0,20555.4,20555.4,20555.44,0.0
23146,3.0,5.0,24.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,14.0,1.0,4.0,50.0,10.0,3.052400901013102e+17,9.0,13.0,321.28,25.28,5.0,11317.7,11316.5,11317.74,0.0
23147,3.0,5.0,24.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,14.0,1.0,4.0,50.0,10.0,3.052400901013105e+17,9.0,13.0,321.28,12.64,5.0,6429.5,6429.5,6429.54,0.0
23148,3.0,5.0,24.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,14.0,1.0,4.0,50.0,10.0,3.052400901013105e+17,9.0,13.0,321.28,9.48,2.5,9789.1,9789.1,9789.14,0.0
23149,3.0,5.0,24.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,14.0,1.0,4.0,50.0,10.0,3.052400901013107e+17,9.0,13.0,321.28,11.85,2.5,5483.4,5483.4,5483.44,0.0
23150,3.0,5.0,24.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,14.0,1.0,1.0,50.0,10.0,3.05240090101311e+17,9.0,13.0,321.28,11.85,30.0,4394.5,4394.5,4394.54,0.0
23152,3.0,5.0,24.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,18.0,1.0,1.0,50.0,70.0,3.052400901028101e+17,9.0,28.0,321.28,1.58,10.0,2918.5,2918.5,2918.5,0.0
23153,3.0,5.0,24.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,18.0,1.0,4.0,50.0,10.0,3.052400901028101e+17,9.0,28.0,321.28,63.2,20.0,42962.9,42968.0,42962.94,0.0
23154,3.0,5.0,24.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,18.0,1.0,4.0,50.0,10.0,3.052400901028102e+17,9.0,28.0,321.28,3.12,2.5,5660.4,5660.4,5660.44,0.0
23155,3.0,5.0,24.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,18.0,1.0,4.0,50.0,70.0,3.05240090102811e+17,9.0,28.0,321.28,1.98,2.5,4843.9,4843.9,4843.9,0.0
23156,3.0,5.0,24.0,1.0,1.0,10.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,18.0,1.0,4.0,50.0,10.0,3.05240090102811e+17,9.0,28.0,321.28,14.22,2.5,10020.4,10020.4,10020.44,0.0
23157,3.0,5.0,24.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,18.0,1.0,4.0,50.0,10.0,3.052400901038102e+17,9.0,38.0,321.28,26.86,5.0,11729.1,11729.1,11729.14,0.0
23158,3.0,5.0,24.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,19.0,1.0,4.0,50.0,10.0,3.0524009010481043e+17,9.0,48.0,321.28,11.88,7.5,17134.3,17134.3,17134.34,0.0
23159,3.0,5.0,24.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,19.0,1.0,4.0,50.0,10.0,3.052400901048105e+17,9.0,48.0,321.28,11.88,2.5,6016.1,6016.1,6016.14,0.0
23160,3.0,5.0,24.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,19.0,1.0,4.0,50.0,10.0,3.052400901048107e+17,9.0,48.0,321.28,19.8,5.0,15114.5,15114.5,15114.54,0.0
23161,3.0,5.0,24.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,19.0,1.0,4.0,50.0,10.0,3.052400901048108e+17,9.0,48.0,321.28,63.2,20.0,50795.9,50628.2,50795.94,0.0
23162,3.0,5.0,24.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,24.0,1.0,4.0,50.0,10.0,3.052400901053101e+17,9.0,53.0,321.28,85.6,20.0,37902.2,37896.3,37902.24,0.0
23163,3.0,5.0,24.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,25.0,1.0,4.0,50.0,10.0,3.052400901053106e+17,9.0,53.0,321.28,27.65,7.5,18530.4,18530.4,18530.44,0.0
23166,3.0,5.0,24.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,25.0,1.0,1.0,50.0,10.0,3.052400901053109e+17,9.0,53.0,321.28,3.95,20.0,4859.4,4859.8,4859.44,0.0
23167,3.0,5.0,24.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,25.0,1.0,1.0,50.0,10.0,3.052400901053109e+17,9.0,53.0,321.28,2.37,10.0,2864.2,2864.2,2864.24,0.0
23168,3.0,5.0,24.0,1.0,1.0,9.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,25.0,1.0,1.0,50.0,10.0,3.052400901053109e+17,9.0,53.0,321.28,4.74,20.0,1765.9,1765.9,1765.94,0.0
23169,3.0,5.0,24.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,25.0,1.0,4.0,50.0,10.0,3.05240090105311e+17,9.0,53.0,321.28,31.6,7.5,15125.4,15125.4,15125.44,0.0
23170,3.0,5.0,24.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,4.0,50.0,10.0,3.052400901063101e+17,9.0,63.0,321.28,27.65,7.5,14323.2,14323.2,14323.24,0.0
23171,3.0,5.0,24.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,4.0,50.0,10.0,3.052400901063101e+17,9.0,63.0,321.28,67.15,20.0,45411.6,45411.6,45411.64,0.0
23172,3.0,5.0,24.0,1.0,1.0,1.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,4.0,50.0,10.0,3.0524009010631014e+17,9.0,63.0,321.28,11.85,2.5,8838.0,8838.0,8838.04,0.0
23173,3.0,5.0,24.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,26.0,1.0,4.0,50.0,10.0,3.0524009010631014e+17,9.0,63.0,321.28,19.75,7.5,15660.0,15660.0,15660.04,0.0
23174,3.0,5.0,24.0,1.0,1.0,1.0,16.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,26.0,1.0,4.0,50.0,10.0,3.0524009010631014e+17,9.0,63.0,321.28,23.1,5.0,12725.4,12725.4,12725.44,0.0
23175,3.0,5.0,24.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,26.0,1.0,4.0,50.0,10.0,3.052400901063103e+17,9.0,63.0,321.28,19.8,7.5,19768.2,19768.2,19768.24,0.0
23177,3.0,5.0,24.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,26.0,1.0,1.0,50.0,70.0,3.052400901063108e+17,9.0,63.0,321.28,2.07,10.0,1359.6,1359.6,1359.6,0.0
23178,3.0,5.0,24.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,1.0,50.0,10.0,3.052400901063109e+17,9.0,63.0,321.28,39.5,15.0,34046.5,34046.5,34046.54,0.0
23179,3.0,5.0,24.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,26.0,1.0,4.0,50.0,10.0,3.05240090106311e+17,9.0,63.0,321.28,25.08,2.5,9827.5,9827.5,9827.54,0.0
23180,3.0,5.0,24.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,26.0,1.0,4.0,50.0,10.0,3.0524009010631123e+17,9.0,63.0,321.28,19.8,7.5,18594.5,18594.5,18594.54,0.0
23182,3.0,5.0,24.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,4.0,50.0,10.0,3.052400901073105e+17,9.0,73.0,321.28,44.24,10.0,27098.7,27098.7,27098.74,0.0
23183,3.0,5.0,24.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,4.0,50.0,10.0,3.052400901078101e+17,9.0,78.0,321.28,51.35,10.0,25538.7,25538.7,25538.74,0.0
23184,3.0,5.0,24.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,27.0,1.0,4.0,50.0,10.0,3.052400901078104e+17,9.0,78.0,321.28,18.96,10.0,22207.6,22207.6,22207.64,0.0
23185,3.0,5.0,24.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,27.0,1.0,4.0,50.0,10.0,3.052400901078105e+17,9.0,78.0,321.28,21.33,7.5,19767.4,19767.4,19767.44,0.0
23186,3.0,5.0,24.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,1.0,4.0,50.0,10.0,3.052400901078109e+17,9.0,78.0,321.28,18.48,12.5,26830.5,26830.5,26830.54,0.0
23187,3.0,5.0,24.0,1.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,27.0,1.0,4.0,50.0,10.0,3.052400901078109e+17,9.0,78.0,321.28,19.75,2.5,6878.6,6878.6,6878.64,0.0
23188,3.0,5.0,24.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,1.0,4.0,50.0,10.0,3.05240090107811e+17,9.0,78.0,321.28,11.22,10.0,20001.5,20001.5,20001.54,0.0
23190,3.0,5.0,24.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,28.0,1.0,4.0,50.0,10.0,3.052400901088102e+17,9.0,88.0,321.28,71.1,25.0,51973.0,51973.0,51973.04,0.0
23191,3.0,5.0,24.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,100.0,28.0,1.0,1.0,50.0,10.0,3.052400901098101e+17,9.0,98.0,321.28,4.74,30.0,2200.2,2200.2,2200.24,0.0
23192,3.0,5.0,24.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,100.0,28.0,1.0,4.0,50.0,10.0,3.052400901098101e+17,9.0,98.0,321.28,9.48,5.0,11862.0,11862.0,11862.04,0.0
23193,3.0,5.0,24.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,30.0,1.0,4.0,50.0,10.0,3.052400901103101e+17,9.0,103.0,321.28,55.3,10.0,21462.8,21462.8,21462.84,0.0
23194,3.0,5.0,24.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,30.0,1.0,4.0,50.0,10.0,3.052400901103101e+17,9.0,103.0,321.28,23.7,10.0,20668.0,20668.0,20668.04,0.0
23195,3.0,5.0,24.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,30.0,1.0,4.0,50.0,10.0,3.052400901103103e+17,9.0,103.0,321.28,59.25,22.5,45191.5,45191.5,45191.54,0.0
23197,3.0,5.0,24.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,50.0,10.0,3.052400901103106e+17,9.0,103.0,321.28,52.8,15.0,35811.9,35811.9,35811.94,0.0
23198,3.0,5.0,24.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,50.0,10.0,3.052400901103107e+17,9.0,103.0,321.28,16.5,10.0,20872.0,20872.0,20872.04,0.0
23199,3.0,5.0,24.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,50.0,10.0,3.052400901103108e+17,9.0,103.0,321.28,16.5,10.0,21904.4,21904.4,21904.44,0.0
23200,3.0,5.0,24.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,2.0,2.0,4.0,50.0,10.0,3.0524009011031123e+17,9.0,103.0,321.28,19.75,15.0,32226.9,32226.9,32226.94,0.0
23201,3.0,5.0,24.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,50.0,10.0,3.052400901103113e+17,9.0,103.0,321.28,27.65,7.5,19158.4,19158.4,19158.44,0.0
23202,3.0,5.0,24.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,50.0,10.0,3.052400901103114e+17,9.0,103.0,321.28,11.85,2.5,9143.4,9143.4,9143.44,0.0
23203,3.0,5.0,24.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,2.0,2.0,1.0,50.0,10.0,3.052400901103117e+17,9.0,103.0,321.28,6.6,40.0,4169.5,4169.5,4169.54,0.0
23204,3.0,5.0,24.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,50.0,10.0,3.052400901103118e+17,9.0,103.0,321.28,19.75,5.0,12180.3,12180.3,12180.34,0.0
23205,3.0,5.0,24.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,2.0,2.0,4.0,50.0,10.0,3.052400901113101e+17,9.0,113.0,321.28,23.76,5.0,13687.7,13687.7,13687.74,0.0
23206,3.0,5.0,24.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,4.0,50.0,10.0,3.052400901113101e+17,9.0,113.0,321.28,110.6,22.5,45907.7,45907.7,45907.74,0.0
23207,3.0,5.0,24.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,4.0,50.0,10.0,3.052400901113103e+17,9.0,113.0,321.28,33.0,10.0,27632.5,27632.5,27632.54,0.0
23208,3.0,5.0,24.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,4.0,50.0,10.0,3.052400901113104e+17,9.0,113.0,321.28,39.5,10.0,22990.4,22990.4,22990.44,0.0
23209,3.0,5.0,24.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,3.0,2.0,4.0,50.0,10.0,3.052400901113105e+17,9.0,113.0,321.28,26.5,10.0,24400.7,24400.7,24400.74,0.0
23210,3.0,5.0,24.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,3.0,2.0,4.0,50.0,10.0,3.052400901113108e+17,9.0,113.0,321.28,7.92,2.5,5488.8,5488.8,5488.84,0.0
23211,3.0,5.0,24.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,4.0,50.0,10.0,3.052400901113109e+17,9.0,113.0,321.28,19.75,10.0,28349.7,28345.0,28349.74,0.0
23212,3.0,5.0,24.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,3.0,2.0,1.0,50.0,10.0,3.05240090111311e+17,9.0,113.0,321.28,3.96,20.0,2296.1,2296.1,2296.14,0.0
23213,3.0,5.0,24.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,3.0,2.0,4.0,50.0,10.0,3.052400901113111e+17,9.0,113.0,321.28,15.8,5.0,19779.7,19779.7,19779.74,0.0
23214,3.0,5.0,24.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,4.0,2.0,4.0,50.0,10.0,3.052400901123102e+17,9.0,123.0,321.28,19.8,10.0,23146.7,23146.7,23146.74,0.0
23215,3.0,5.0,24.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,4.0,2.0,4.0,50.0,10.0,3.052400901123102e+17,9.0,123.0,321.28,16.5,10.0,16710.4,16710.4,16710.44,0.0
23217,3.0,5.0,24.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,4.0,2.0,4.0,50.0,10.0,3.052400901123103e+17,9.0,123.0,321.28,16.5,5.0,13465.6,13465.6,13465.64,0.0
23218,3.0,5.0,24.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,4.0,2.0,4.0,50.0,10.0,3.052400901123104e+17,9.0,123.0,321.28,39.5,15.0,38593.8,38593.8,38593.84,0.0
23219,3.0,5.0,24.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,4.0,2.0,4.0,50.0,10.0,3.052400901123105e+17,9.0,123.0,321.28,13.2,7.5,17231.8,17231.8,17231.84,0.0
23220,3.0,5.0,24.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,8.0,1.0,4.0,50.0,20.0,3.052403701010201e+17,37.0,10.0,338.35,30.0,10.0,30846.4,30846.4,30846.42,0.0
23221,3.0,5.0,24.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,8.0,1.0,4.0,50.0,20.0,3.052403701010202e+17,37.0,10.0,338.35,18.0,5.0,12819.5,12819.5,12819.52,0.0
23222,3.0,5.0,24.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,8.0,1.0,4.0,50.0,20.0,3.052403701010203e+17,37.0,10.0,338.35,25.0,5.0,21729.0,21729.0,21729.02,0.0
23224,3.0,5.0,24.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,12.0,1.0,4.0,50.0,20.0,3.052403701030103e+17,37.0,30.0,338.35,25.0,10.0,47008.4,47008.4,47008.42,0.0
23225,3.0,5.0,24.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,12.0,1.0,4.0,50.0,70.0,3.052403701030104e+17,37.0,30.0,338.35,24.0,2.5,15339.8,15339.8,15339.8,0.0
23226,3.0,5.0,24.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,100.0,12.0,1.0,1.0,50.0,90.0,3.052403701030105e+17,37.0,30.0,338.35,6.0,20.0,6509.7,6509.7,6509.79,0.0
23227,3.0,5.0,24.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,12.0,1.0,4.0,50.0,20.0,3.052403701030106e+17,37.0,30.0,338.35,37.5,15.0,34293.4,34293.4,34293.42,0.0
23228,3.0,5.0,24.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,100.0,13.0,1.0,1.0,50.0,70.0,3.052403701030106e+17,37.0,30.0,338.35,3.0,10.0,1860.6,1860.6,1860.6,0.0
23229,3.0,5.0,24.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,13.0,1.0,4.0,50.0,20.0,3.052403701030301e+17,37.0,30.0,338.35,12.5,2.5,22956.1,22956.1,22956.12,0.0
23230,3.0,5.0,24.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,13.0,1.0,4.0,50.0,20.0,3.052403701030302e+17,37.0,30.0,338.35,12.5,2.5,16174.3,16174.3,16174.32,0.0
23231,3.0,5.0,24.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,13.0,1.0,4.0,50.0,20.0,3.052403701030303e+17,37.0,30.0,338.35,25.0,5.0,31504.2,31504.2,31504.22,0.0
23232,3.0,5.0,24.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,16.0,1.0,4.0,50.0,20.0,3.052403701050101e+17,37.0,50.0,338.35,20.0,10.0,21681.3,21681.3,21681.32,0.0
23233,3.0,5.0,24.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,16.0,1.0,1.0,50.0,20.0,3.052403701050101e+17,37.0,50.0,338.35,4.0,30.0,7156.8,7156.8,7156.82,0.0
23234,3.0,5.0,24.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,16.0,1.0,4.0,50.0,20.0,3.052403701050102e+17,37.0,50.0,338.35,50.0,10.0,23787.1,23787.1,23787.12,0.0
23235,3.0,5.0,24.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,16.0,1.0,4.0,50.0,20.0,3.052403701050103e+17,37.0,50.0,338.35,50.0,15.0,23962.4,23962.4,23962.42,0.0
23236,3.0,5.0,24.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,18.0,1.0,1.0,50.0,70.0,3.052403701050104e+17,37.0,50.0,338.35,6.0,30.0,3090.2,3090.2,3090.2,0.0
23237,3.0,5.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,50.0,20.0,3.052403701060101e+17,37.0,60.0,338.35,9.0,2.5,7494.8,7494.8,7494.82,0.0
23238,3.0,5.0,24.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,50.0,20.0,3.052403701060101e+17,37.0,60.0,338.35,25.0,10.0,19140.8,19140.8,19140.82,0.0
23239,3.0,5.0,24.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,50.0,20.0,3.052403701060101e+17,37.0,60.0,338.35,50.0,10.0,38331.8,38331.8,38331.82,0.0
23240,3.0,5.0,24.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,50.0,20.0,3.052403701060101e+17,37.0,60.0,338.35,8.0,2.5,5744.2,5744.2,5744.22,0.0
23241,3.0,5.0,24.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,50.0,70.0,3.052403701060102e+17,37.0,60.0,338.35,50.0,10.0,19721.9,19721.9,19721.9,0.0
23243,3.0,5.0,24.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,1.0,2.0,4.0,50.0,20.0,3.052403701080103e+17,37.0,80.0,338.35,25.0,10.0,25778.1,25778.1,25778.12,0.0
23244,3.0,5.0,24.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,1.0,2.0,4.0,50.0,20.0,3.052403701080103e+17,37.0,80.0,338.35,12.5,2.5,8888.7,8888.7,8888.72,0.0
