,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevension/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of chemical fertilizer used,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
54819,4.0,3.0,5.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,8.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,134.0,309.15,5.94,0.0,262.24,29.37,0.0
54821,4.0,3.0,5.0,3.0,2.0,1.0,1.0,2.0,6.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,139.0,309.15,13.8,0.0,735.9599999999999,82.43,0.0
54836,4.0,3.0,5.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,149.0,309.15,3.0,0.0,215.71,24.16,0.0
54838,4.0,3.0,5.0,3.0,2.0,1.0,1.0,5.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,149.0,309.15,8.1,0.0,520.25,58.269999999999996,0.0
54860,4.0,3.0,5.0,13.0,4.0,1.0,1.0,8.0,3.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,57.0,296.68,42.55816841186024,9.706,1286.58,144.1,9.706
54867,4.0,3.0,5.0,13.0,4.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,77.0,296.68,8.0,0.0,2132.21,238.81,0.0
54876,4.0,3.0,5.0,13.0,4.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,102.0,296.68,3.0,0.0,459.13000000000005,51.42,0.0
54927,4.0,3.0,5.0,13.0,4.0,2.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,175.0,296.68,1.27,0.0,128.83,14.430000000000001,0.0
55009,4.0,3.0,6.0,13.0,2.0,2.0,1.0,1.0,9.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,277.76,42.55816841186024,13.2,962.5899999999999,128.99,13.2
55014,4.0,3.0,6.0,13.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,18.0,277.76,42.55816841186024,5.823,217.35999999999999,29.13,5.823
55021,4.0,3.0,6.0,13.0,2.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,33.0,277.76,42.55816841186024,18.635,908.97,121.8,18.635
55024,4.0,3.0,6.0,13.0,2.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,43.0,277.76,42.55816841186024,13.976,1127.35,151.07,13.976
55028,4.0,3.0,6.0,13.0,2.0,2.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,48.0,277.76,66.0,0.0,2801.71,375.43,0.0
55032,4.0,3.0,6.0,13.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,58.0,277.76,21.0,8.541,547.64,73.38,8.541
55036,4.0,3.0,6.0,13.0,2.0,1.0,1.0,1.0,18.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,75.0,277.76,24.0,0.0,1276.87,171.1,0.0
55044,4.0,3.0,6.0,13.0,2.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,80.0,277.76,42.55816841186024,0.0,2114.39,283.33,0.0
55048,4.0,3.0,6.0,13.0,2.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,90.0,277.76,7.5,3.106,1291.51,173.06,3.106
55054,4.0,3.0,6.0,13.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,95.0,277.76,34.0,38.823,1577.72,211.41,38.823
55057,4.0,3.0,6.0,13.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,106.0,277.76,17.0,5.823,1345.12,180.25,5.823
55071,4.0,3.0,6.0,13.0,2.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,126.0,277.76,42.55816841186024,2.329,60.69,8.129999999999999,2.329
55082,4.0,3.0,6.0,13.0,2.0,1.0,1.0,3.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,141.0,277.76,17.0,0.0,1525.77,204.45000000000002,0.0
55114,4.0,3.0,6.0,22.0,3.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,92.0,265.98,17.0,13.006,1437.19,114.97999999999999,13.006
55129,4.0,3.0,6.0,22.0,3.0,1.0,1.0,1.0,12.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,128.0,265.98,8.5,0.0,1319.38,105.55000000000001,0.0
55161,4.0,3.0,7.0,15.0,2.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,50.0,240.15,0.93,0.0,131.26000000000002,11.68,0.0
55220,4.0,3.0,7.0,15.0,2.0,2.0,1.0,1.0,8.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,118.0,240.15,1.24,0.0,125.33000000000001,11.15,0.0
55276,4.0,3.0,7.0,26.0,2.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,259.55,42.55816841186024,29.117,1548.94,261.77000000000004,29.117
55280,4.0,3.0,7.0,26.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,18.0,259.55,42.55816841186024,29.117,921.76,155.78,29.117
55285,4.0,3.0,7.0,26.0,2.0,1.0,1.0,1.0,15.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,25.0,259.55,42.55816841186024,15.529,2551.02,431.12000000000006,15.529
55293,4.0,3.0,7.0,26.0,2.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,46.0,259.55,42.55816841186024,2.586,348.17,58.84,2.586
55297,4.0,3.0,7.0,26.0,2.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,60.0,259.55,42.55816841186024,9.706,621.84,105.08999999999999,9.706
55310,4.0,3.0,7.0,26.0,2.0,1.0,1.0,1.0,15.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,67.0,259.55,42.55816841186024,19.411,3337.03,563.9599999999999,19.411
55328,4.0,3.0,7.0,26.0,2.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,109.0,259.55,42.55816841186024,29.117,1047.6000000000001,177.04,29.117
55339,4.0,3.0,7.0,26.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,130.0,259.55,42.55816841186024,6.212,179.05999999999997,30.259999999999998,6.212
55351,4.0,3.0,7.0,26.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,151.0,259.55,8.5,3.106,574.78,97.14,3.106
55370,4.0,3.0,7.0,26.0,2.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,186.0,259.55,42.55816841186024,19.411,2015.04,340.54,19.411
55378,4.0,3.0,7.0,26.0,2.0,1.0,1.0,1.0,9.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,209.0,259.55,12.75,6.328,454.35999999999996,76.79,6.328
55388,4.0,3.0,8.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,292.04,11.2,0.0,767.0799999999999,44.49,0.0
55402,4.0,3.0,8.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,14.0,292.04,17.0,0.0,2165.38,125.59,0.0
55406,4.0,3.0,8.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,20.0,292.04,26.2,0.0,4359.32,252.84,0.0
55413,4.0,3.0,8.0,4.0,1.0,1.0,1.0,7.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,32.0,292.04,22.5,0.0,2089.69,121.2,0.0
55440,4.0,3.0,8.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,68.0,292.04,16.8,0.0,3857.4900000000002,223.73,0.0
55450,4.0,3.0,8.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,86.0,292.04,16.8,9.317,2967.8199999999997,172.13,9.317
55452,4.0,3.0,8.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,86.0,292.04,13.0,0.0,2557.2299999999996,148.32,0.0
55471,4.0,3.0,8.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,104.0,292.04,52.8,0.0,4196.400000000001,243.39,0.0
55472,4.0,3.0,8.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,110.0,292.04,25.5,0.0,1703.0300000000002,98.78,0.0
55475,4.0,3.0,8.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,110.0,292.04,30.0,19.411,2615.73,151.70999999999998,19.411
55476,4.0,3.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,122.0,292.04,16.8,0.0,1454.22,84.35000000000001,0.0
55481,4.0,3.0,8.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,128.0,292.04,2.5,0.0,189.18999999999997,10.97,0.0
55484,4.0,3.0,8.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,140.0,292.04,90.0,38.823,5057.26,293.32,38.823
55486,4.0,3.0,8.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,146.0,292.04,51.0,0.0,5701.32,330.68,0.0
55489,4.0,3.0,8.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,158.0,292.04,85.0,38.823,4612.2,267.51,38.823
55491,4.0,3.0,8.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,158.0,292.04,33.6,0.0,1785.55,103.56,0.0
55492,4.0,3.0,8.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,158.0,292.04,67.2,0.0,4244.71,246.19,0.0
55499,4.0,3.0,8.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,164.0,292.04,30.0,3.106,781.26,45.31,3.106
55524,4.0,3.0,8.0,17.0,1.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,58.0,247.25,12.73,0.0,1764.91,125.31000000000002,0.0
55556,4.0,3.0,8.0,17.0,1.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,118.0,247.25,9.31,0.0,1243.01,88.25,0.0
55664,4.0,3.0,9.0,8.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,48.0,242.6,9.2,0.0,1690.47,157.21,0.0
55685,4.0,3.0,9.0,8.0,1.0,1.0,1.0,2.0,6.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,78.0,242.6,22.08,0.0,2748.77,255.64,0.0
55688,4.0,3.0,9.0,8.0,1.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,88.0,242.6,23.04,0.0,4382.9800000000005,407.62,0.0
55693,4.0,3.0,9.0,8.0,1.0,1.0,1.0,1.0,9.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,93.0,242.6,4.6,0.0,947.0000000000001,88.07000000000001,0.0
55708,4.0,3.0,9.0,8.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,133.0,242.6,7.36,0.0,834.0699999999999,77.57,0.0
55748,4.0,3.0,9.0,9.0,2.0,2.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,65.0,254.2,1.16,0.0,773.1300000000001,127.57000000000001,0.0
55755,4.0,3.0,9.0,9.0,2.0,1.0,1.0,1.0,15.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,89.0,254.2,42.55816841186024,27.176,2594.0299999999997,428.02,27.176
55760,4.0,3.0,9.0,9.0,2.0,1.0,1.0,3.0,2.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,104.0,254.2,7.96,0.0,2052.11,338.6,0.0
55795,4.0,3.0,9.0,9.0,2.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,195.0,254.2,42.55816841186024,19.411,2915.92,481.13,19.411
55801,4.0,3.0,9.0,9.0,2.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,209.0,254.2,2.24,0.0,424.82,70.1,0.0
55838,4.0,3.0,10.0,9.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,47.0,204.28,1.04,0.0,189.13,7.57,0.0
56070,4.0,3.0,12.0,3.0,1.0,1.0,1.0,1.0,17.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,41.0,249.32,1.98,0.0,420.59,7.57,0.0
56079,4.0,3.0,12.0,3.0,1.0,1.0,1.0,2.0,6.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,56.0,249.32,2.39,0.0,380.18,6.84,0.0
56203,4.0,3.0,12.0,20.0,2.0,1.0,1.0,5.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,32.0,270.57,2.97,0.0,451.78000000000003,25.75,0.0
56206,4.0,3.0,12.0,20.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,38.0,270.57,9.45,0.0,854.2800000000001,48.69,0.0
56285,4.0,3.0,13.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,138.0,269.59,3.48,0.0,228.82,65.9,0.0
56425,4.0,3.0,16.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,13.0,269.06,4.7,0.0,843.67,121.49000000000001,0.0
56462,4.0,3.0,16.0,6.0,2.0,1.0,1.0,3.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,85.0,269.06,3.2,0.0,403.35,58.08,0.0
56490,4.0,3.0,16.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,163.0,269.06,4.0,0.0,608.12,87.57000000000001,0.0
56513,4.0,3.0,16.0,13.0,2.0,1.0,1.0,2.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,37.0,249.23,3.06,0.0,362.41,19.57,0.0
56539,4.0,3.0,16.0,13.0,2.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,103.0,249.23,6.4,0.0,734.1899999999999,39.65,0.0
56545,4.0,3.0,16.0,13.0,2.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,109.0,249.23,5.05,0.0,303.56,16.39,0.0
56585,4.0,3.0,17.0,10.0,2.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,34.0,239.56,42.55816841186024,9.706,724.91,79.02,9.706
56588,4.0,3.0,17.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,50.0,239.56,7.5,1.941,418.27000000000004,45.59,1.941
56589,4.0,3.0,17.0,10.0,2.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,50.0,239.56,42.55816841186024,9.706,220.44,24.03,9.706
56590,4.0,3.0,17.0,10.0,2.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,50.0,239.56,3.0,0.0,323.59,35.27,0.0
56623,4.0,3.0,18.0,9.0,1.0,1.0,1.0,1.0,13.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,54.0,258.65,8.0,0.0,368.35,48.25,0.0
56634,4.0,3.0,18.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,60.0,258.65,13.0,0.0,1114.43,145.99,0.0
56639,4.0,3.0,18.0,9.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,72.0,258.65,9.0,0.0,2388.4,312.88,0.0
56647,4.0,3.0,18.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,78.0,258.65,7.3,0.0,808.9000000000001,105.97000000000001,0.0
56649,4.0,3.0,18.0,9.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,90.0,258.65,7.25,0.0,780.7600000000001,102.27999999999999,0.0
56651,4.0,3.0,18.0,9.0,1.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,90.0,258.65,7.0,0.0,974.34,127.64,0.0
56654,4.0,3.0,18.0,9.0,1.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,96.0,258.65,13.0,0.0,1016.13,133.10999999999999,0.0
56655,4.0,3.0,18.0,9.0,1.0,2.0,1.0,1.0,7.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,102.0,258.65,7.0,0.0,778.2600000000001,101.95,0.0
56667,4.0,3.0,18.0,9.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,126.0,258.65,12.0,0.0,1834.35,240.3,0.0
56669,4.0,3.0,18.0,9.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,126.0,258.65,2.0,0.0,234.41,30.709999999999997,0.0
56673,4.0,3.0,18.0,9.0,1.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,126.0,258.65,12.0,0.0,1148.11,150.4,0.0
56675,4.0,3.0,18.0,9.0,1.0,1.0,1.0,1.0,13.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,126.0,258.65,16.8,0.0,1951.64,255.67000000000002,0.0
56676,4.0,3.0,18.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,126.0,258.65,10.8,0.0,1737.1100000000001,227.55999999999997,0.0
56677,4.0,3.0,18.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,133.0,258.65,3.0,0.0,125.48,16.439999999999998,0.0
56684,4.0,3.0,18.0,9.0,1.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,133.0,258.65,8.0,0.0,911.25,119.37,0.0
56689,4.0,3.0,18.0,9.0,1.0,1.0,1.0,1.0,9.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,145.0,258.65,19.5,0.0,1623.38,212.65999999999997,0.0
56696,4.0,3.0,18.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,151.0,258.65,10.0,0.0,1634.35,214.1,0.0
56701,4.0,3.0,18.0,9.0,1.0,1.0,1.0,4.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,151.0,258.65,7.0,0.0,511.7,67.03,0.0
56706,4.0,3.0,18.0,9.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,151.0,258.65,7.4,0.0,829.11,108.61000000000001,0.0
56710,4.0,3.0,18.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,163.0,258.65,50.5,0.0,3266.9100000000003,427.97,0.0
