,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Holder Condition,Production Of Condition in Kg,Fertilizer Quantity
26546,3.0,5.0,12.0,2.0,6.0,2.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,120.0,512.95,7.5,6.0,0.0,0.0,0.0,623.13,0.5,128.0,128.988,6.0
26548,3.0,5.0,12.0,2.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,127.0,512.95,4.5,10.0,0.0,0.0,0.0,196.47,1.0,128.0,40.669,10.0
26551,3.0,5.0,12.0,2.0,6.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,127.0,512.95,9.0,10.0,0.0,0.0,0.0,538.37,0.5,128.0,111.443,10.0
26556,3.0,5.0,12.0,2.0,6.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,134.0,512.95,4.5,5.0,0.0,0.0,0.0,67.42,1.0,128.0,13.956,5.0
26557,3.0,5.0,12.0,2.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,134.0,512.95,7.5,10.0,0.0,0.0,0.0,175.28,1.0,128.0,36.283,10.0
26558,3.0,5.0,12.0,2.0,6.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,141.0,512.95,6.0,20.0,0.0,0.0,0.0,676.82,0.75,128.0,140.102,20.0
26560,3.0,5.0,12.0,2.0,6.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,60.0,141.0,512.95,4.5,10.0,0.0,0.0,0.0,191.27,0.25,128.0,39.593,10.0
26565,3.0,5.0,12.0,10.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,100.0,5.0,647.5,40.0,20.0,0.0,0.0,0.0,2574.37,1.0,128.0,532.895,20.0
26567,3.0,5.0,12.0,10.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,100.0,5.0,647.5,15.0,20.0,0.0,0.0,0.0,1356.04,1.0,128.0,280.7,20.0
26569,3.0,5.0,12.0,10.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,100.0,11.0,647.5,24.3005192083958,20.0,0.0,0.0,0.0,1134.53,0.5,128.0,234.848,20.0
26570,3.0,5.0,12.0,10.0,2.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,6.0,100.0,17.0,647.5,20.0,0.0,0.0,25.0,0.0,2163.12,1.0,128.0,447.766,25.0
26574,3.0,5.0,12.0,10.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,35.0,647.5,10.0,0.0,0.0,0.0,0.0,600.97,0.5,128.0,124.401,0.0
26580,3.0,5.0,12.0,10.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,48.0,647.5,10.0,15.0,0.0,10.0,0.0,694.4,0.25,128.0,143.741,25.0
26587,3.0,5.0,12.0,10.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,100.0,59.0,647.5,14.0,0.0,0.0,8.0,0.0,1099.86,1.0,128.0,227.671,8.0
26589,3.0,5.0,12.0,10.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,84.0,647.5,4.0,0.0,0.0,0.0,0.0,256.18,3.0,128.0,53.029,0.0
26591,3.0,5.0,12.0,10.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,84.0,647.5,1.0,0.0,0.0,0.0,0.0,118.46,2.0,128.0,24.521,0.0
26599,3.0,5.0,12.0,10.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,84.0,647.5,12.0,15.0,0.0,7.0,0.0,1252.99,1.0,128.0,259.369,22.0
26601,3.0,5.0,12.0,10.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,96.0,647.5,25.0,10.0,0.0,3.0,0.0,1790.4,1.0,128.0,370.613,13.0
26606,3.0,5.0,12.0,10.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,100.0,108.0,647.5,10.0,20.0,0.0,0.0,0.0,1457.17,0.25,128.0,301.634,20.0
26612,3.0,5.0,12.0,10.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,100.0,120.0,647.5,21.0,0.0,0.0,7.0,0.0,1901.16,1.0,128.0,393.54,7.0
26638,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,567.37,45.0,15.0,0.0,15.0,0.0,1253.96,1.0,96.0,376.188,30.0
26640,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,567.37,50.0,25.0,0.0,25.0,0.0,2729.43,1.5,96.0,818.829,50.0
26641,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,9.0,567.37,30.0,12.0,0.0,13.0,0.0,1186.54,1.0,96.0,355.962,25.0
26644,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,9.0,567.37,25.0,12.0,0.0,13.0,0.0,982.36,0.5,96.0,294.708,25.0
26646,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,567.37,40.0,20.0,0.0,30.0,0.0,1129.72,1.0,96.0,338.916,50.0
26650,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,567.37,100.0,50.0,0.0,100.0,0.0,5684.22,2.25,96.0,1705.266,150.0
26654,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,19.0,567.37,10.0,10.0,0.0,10.0,0.0,778.18,0.25,96.0,233.454,20.0
26655,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,19.0,567.37,25.0,10.0,0.0,10.0,0.0,1935.83,2.25,96.0,580.749,20.0
26658,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,19.0,567.37,20.0,20.0,0.0,20.0,0.0,874.49,0.5,96.0,262.347,40.0
26662,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,24.0,567.37,50.0,20.0,0.0,30.0,0.0,1355.08,1.0,96.0,406.524,50.0
26664,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,24.0,567.37,25.0,20.0,0.0,30.0,0.0,1165.35,1.0,96.0,349.605,50.0
26665,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,100.0,29.0,567.37,31.0,0.0,0.0,30.0,0.0,1009.33,0.5,96.0,302.799,30.0
26668,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,29.0,567.37,15.0,12.0,0.0,13.0,0.0,523.93,0.25,96.0,157.179,25.0
26669,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,29.0,567.37,13.0,7.0,0.0,8.0,0.0,523.93,0.25,96.0,157.179,15.0
26670,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,29.0,567.37,6.0,3.0,0.0,3.0,0.0,208.99,0.12,96.0,62.697,6.0
26672,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,34.0,567.37,18.0,0.0,0.0,0.0,0.0,456.51,0.12,96.0,136.953,0.0
26673,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,8.0,100.0,34.0,567.37,12.0,0.0,0.0,0.0,0.0,307.23,3.0,96.0,92.169,0.0
26679,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,39.0,567.37,40.0,27.0,0.0,30.0,0.0,1312.71,1.0,96.0,393.813,57.0
26680,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,44.0,567.37,4.0,2.0,0.0,2.0,0.0,207.07,2.0,96.0,62.121,4.0
26684,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,44.0,567.37,30.0,15.0,0.0,15.0,0.0,1252.03,1.0,96.0,375.609,30.0
26685,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,44.0,567.37,4.0,2.0,0.0,2.0,0.0,351.53,3.0,96.0,105.459,4.0
26687,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,49.0,567.37,5.0,0.0,0.0,0.0,0.0,391.98,0.25,96.0,117.594,0.0
26688,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,49.0,567.37,22.0,20.0,0.0,26.0,0.0,1391.68,1.0,96.0,417.504,46.0
26691,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,49.0,567.37,45.0,15.0,0.0,28.0,0.0,2270.99,1.0,96.0,681.297,43.0
26694,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,54.0,567.37,25.0,15.0,0.0,10.0,0.0,1111.42,1.0,96.0,333.426,25.0
26698,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,59.0,567.37,5.0,2.0,0.0,10.0,0.0,374.65,0.12,96.0,112.395,12.0
26700,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,3.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,59.0,567.37,40.0,20.0,0.0,25.0,0.0,2263.29,1.0,96.0,678.987,45.0
26705,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,64.0,567.37,50.0,25.0,0.0,30.0,0.0,3902.48,1.5,96.0,1170.744,55.0
26710,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,69.0,567.37,20.0,12.0,0.0,30.0,0.0,1257.81,0.75,96.0,377.343,42.0
26711,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,69.0,567.37,15.0,0.0,0.0,25.0,0.0,1110.45,0.75,96.0,333.135,25.0
26713,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,79.0,567.37,40.0,25.0,0.0,25.0,0.0,1321.37,1.0,96.0,396.411,50.0
26720,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,89.0,567.37,40.0,25.0,0.0,25.0,0.0,1445.61,1.0,96.0,433.683,50.0
26723,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,94.0,567.37,60.0,35.0,0.0,35.0,0.0,3187.86,1.5,96.0,956.358,70.0
26726,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,99.0,567.37,2.0,0.0,0.0,0.0,0.0,51.04,1.0,96.0,15.312,0.0
26727,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,99.0,567.37,2.0,0.0,0.0,0.0,0.0,103.05,1.0,96.0,30.915,0.0
26729,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,99.0,567.37,15.0,4.0,0.0,4.0,0.0,681.87,0.25,96.0,204.561,8.0
26732,3.0,5.0,13.0,9.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,99.0,567.37,5.0,0.0,0.0,0.0,0.0,89.57,1.0,96.0,26.871,0.0
26735,3.0,5.0,13.0,13.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,654.12,25.0,10.0,0.0,10.0,0.0,1279.0,0.5,109.0,383.7,20.0
26738,3.0,5.0,13.0,13.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,9.0,654.12,55.0,25.0,0.0,60.0,0.0,1594.89,1.0,109.0,478.467,85.0
26741,3.0,5.0,13.0,13.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,19.0,654.12,20.0,0.0,0.0,5.0,0.0,1361.82,0.5,109.0,408.546,5.0
26746,3.0,5.0,13.0,13.0,3.0,2.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,34.0,654.12,80.0,0.0,0.0,50.0,0.0,3603.92,1.25,109.0,1081.176,50.0
26752,3.0,5.0,13.0,13.0,3.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,6.0,100.0,44.0,654.12,50.0,25.0,0.0,30.0,0.0,1047.85,0.5,109.0,314.355,55.0
26754,3.0,5.0,13.0,13.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,49.0,654.12,25.0,0.0,0.0,50.0,0.0,1182.69,0.5,109.0,354.807,50.0
26758,3.0,5.0,13.0,13.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,54.0,654.12,15.0,0.0,0.0,0.0,0.0,439.17,0.25,109.0,131.751,0.0
26761,3.0,5.0,13.0,13.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,54.0,654.12,60.0,30.0,0.0,30.0,0.0,1182.69,0.5,109.0,354.807,60.0
26763,3.0,5.0,13.0,13.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,59.0,654.12,80.0,25.0,0.0,50.0,0.0,3855.29,2.0,109.0,1156.587,75.0
26768,3.0,5.0,13.0,13.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,69.0,654.12,80.0,25.0,0.0,50.0,0.0,3607.77,1.5,109.0,1082.331,75.0
26769,3.0,5.0,13.0,13.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,69.0,654.12,30.0,10.0,0.0,20.0,0.0,1226.99,0.5,109.0,368.097,30.0
26772,3.0,5.0,13.0,13.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,89.0,654.12,25.0,10.0,0.0,10.0,0.0,979.47,0.5,109.0,293.841,20.0
26775,3.0,5.0,13.0,13.0,3.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,99.0,654.12,50.0,25.0,0.0,70.0,0.0,6251.48,2.0,109.0,1875.444,95.0
26777,3.0,5.0,14.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,8.0,1409.72,40.0,15.0,0.0,25.0,0.0,1879.01,0.75,101.0,563.703,40.0
26780,3.0,5.0,14.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,8.0,1409.72,10.0,2.0,0.0,5.0,0.0,618.31,0.12,101.0,185.493,7.0
26781,3.0,5.0,14.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,8.0,1409.72,3.0,1.0,0.0,2.0,0.0,101.13,1.0,101.0,30.339,3.0
26782,3.0,5.0,14.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,8.0,1409.72,1.0,0.5,0.0,0.5,0.0,94.38,1.0,101.0,28.314,1.0
26784,3.0,5.0,14.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,8.0,1409.72,20.0,5.0,0.0,10.0,0.0,2030.21,0.75,101.0,609.063,15.0
26790,3.0,5.0,14.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,18.0,1409.72,24.3005192083958,10.0,0.0,10.0,0.0,1776.92,0.5,101.0,533.076,20.0
26793,3.0,5.0,14.0,1.0,2.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,29.0,1409.72,30.0,5.0,0.0,15.0,0.0,1248.18,0.5,101.0,374.454,20.0
26798,3.0,5.0,14.0,1.0,2.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,6.0,100.0,29.0,1409.72,50.0,15.0,0.0,35.0,0.0,1867.45,0.5,101.0,560.235,50.0
26800,3.0,5.0,14.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,39.0,1409.72,24.3005192083958,10.0,0.0,15.0,0.0,1871.3,0.75,101.0,561.39,25.0
26812,3.0,5.0,14.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,59.0,1409.72,4.0,1.0,0.0,2.0,0.0,2052.37,0.75,101.0,615.711,3.0
26813,3.0,5.0,14.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,59.0,1409.72,26.0,7.0,0.0,13.0,0.0,686.69,2.0,101.0,206.007,20.0
26823,3.0,5.0,14.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,69.0,1409.72,20.0,12.5,0.0,12.5,0.0,979.47,0.25,101.0,293.841,25.0
