,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,How were seeds planted/ sowed?,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Production Of Condition in Kg,Fertilizer Quantity
57964,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,23.0,500.77,25.5,0.0,0.0,0.0,0.0,4778.35,4.0,872.724,0.0
57967,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,27.0,500.77,6.0,0.0,0.0,0.0,0.0,1322.34,2.0,241.514,0.0
57968,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,27.0,500.77,6.5,0.0,0.0,0.0,0.0,1938.71,2.0,354.089,0.0
57977,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,31.0,500.77,2.0,0.0,0.0,0.0,0.0,926.81,1.0,169.275,0.0
57978,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,31.0,500.77,2.0,0.0,0.0,0.0,0.0,1040.98,1.0,190.126,0.0
57980,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,35.0,500.77,4.0,0.0,0.0,0.0,0.0,2455.45,3.0,448.467,0.0
57981,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,35.0,500.77,4.0,0.0,0.0,0.0,0.0,2276.8,3.0,415.838,0.0
57991,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,43.0,500.77,4.0,0.0,0.0,0.0,0.0,1129.28,2.0,206.253,0.0
57993,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,43.0,500.77,4.0,0.0,0.0,0.0,0.0,1595.69,2.0,291.439,0.0
57995,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,100.0,2.0,0.0,47.0,500.77,1.25,10.0,0.0,0.0,5.0,1235.29,1.0,225.615,15.0
57998,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,47.0,500.77,3.25,15.0,0.0,0.0,10.0,2106.56,1.5,384.744,25.0
58004,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,51.0,500.77,9.0,0.0,0.0,0.0,0.0,3924.67,3.0,716.807,0.0
58005,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,51.0,500.77,12.0,0.0,0.0,0.0,0.0,4182.97,5.0,763.983,0.0
58011,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,59.0,500.77,4.0,0.0,0.0,0.0,0.0,1428.67,1.0,260.934,0.0
58012,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,59.0,500.77,5.0,0.0,0.0,0.0,0.0,2331.77,2.0,425.878,0.0
58019,50.0,4.0,6.0,3.0,5.0,7.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,68.0,500.77,6.0,0.0,0.0,0.0,0.0,3570.96,3.0,652.205,0.0
58022,50.0,4.0,6.0,3.0,5.0,7.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,72.0,500.77,0.4,0.0,0.0,0.0,0.0,224.85,0.5,41.066,0.0
58023,50.0,4.0,6.0,3.0,5.0,7.0,2.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,72.0,500.77,0.6,0.0,0.0,0.0,0.0,249.96,0.5,45.653,0.0
58030,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,76.0,500.77,5.0,0.0,0.0,0.0,0.0,1834.57,2.0,335.068,0.0
58032,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,7.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,76.0,500.77,5.0,0.0,0.0,0.0,0.0,2784.88,3.0,508.633,0.0
58035,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,81.0,500.77,4.0,0.0,0.0,0.0,0.0,1897.91,3.0,346.636,0.0
58036,50.0,4.0,6.0,3.0,5.0,7.0,1.0,1.0,4.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,81.0,500.77,4.0,0.0,0.0,0.0,0.0,1500.38,3.0,274.032,0.0
58046,50.0,4.0,6.0,3.0,12.0,3.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,18.0,511.27,5.0,0.0,0.0,0.0,0.0,4820.23,4.0,1551.997,0.0
58055,50.0,4.0,6.0,3.0,12.0,3.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,39.0,511.27,3.0,0.0,0.0,0.0,0.0,2736.56,2.5,881.107,0.0
58067,50.0,4.0,6.0,3.0,12.0,3.0,1.0,1.0,6.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,6.0,100.0,12.0,0.0,53.0,511.27,2.0,0.0,0.0,0.0,0.0,1726.41,1.5,555.862,0.0
58068,50.0,4.0,6.0,3.0,12.0,3.0,1.0,1.0,7.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,53.0,511.27,1.0,0.0,0.0,0.0,0.0,598.06,0.5,192.56,0.0
58074,50.0,4.0,6.0,3.0,12.0,3.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,67.0,511.27,2.0,0.0,0.0,0.0,0.0,1508.21,1.0,485.607,0.0
58080,50.0,4.0,6.0,3.0,12.0,3.0,1.0,1.0,5.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,74.0,511.27,3.0,0.0,0.0,0.0,0.0,2481.27,2.0,798.909,0.0
58081,50.0,4.0,6.0,3.0,12.0,3.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,74.0,511.27,4.0,0.0,0.0,0.0,0.0,1684.75,1.5,542.448,0.0
58083,50.0,4.0,6.0,3.0,12.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,81.0,511.27,7.0,0.0,0.0,0.0,0.0,5217.18,4.0,1679.807,0.0
58098,50.0,4.0,6.0,3.0,12.0,3.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,104.0,511.27,5.0,0.0,0.0,0.0,0.0,2711.45,2.0,873.022,0.0
58099,50.0,4.0,6.0,3.0,12.0,3.0,1.0,1.0,7.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,104.0,511.27,5.0,0.0,0.0,0.0,0.0,1227.96,1.0,395.373,0.0
58186,50.0,4.0,6.0,4.0,13.0,4.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,10.0,458.45,5.0,0.0,0.0,0.0,0.0,1972.26,2.0,928.392,0.0
58188,50.0,4.0,6.0,4.0,13.0,4.0,1.0,1.0,4.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,16.0,458.45,10.0,0.0,0.0,0.0,0.0,3653.6,5.0,1719.841,0.0
58197,50.0,4.0,6.0,4.0,13.0,4.0,2.0,1.0,10.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,22.0,458.45,5.0,0.0,0.0,0.0,0.0,958.02,1.0,450.964,0.0
58201,50.0,4.0,6.0,4.0,13.0,4.0,2.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,34.0,458.45,7.0,0.0,0.0,0.0,0.0,2058.64,2.0,969.053,0.0
58206,50.0,4.0,6.0,4.0,13.0,4.0,1.0,1.0,5.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,40.0,458.45,5.0,0.0,0.0,0.0,0.0,3034.72,3.0,1428.519,0.0
58210,50.0,4.0,6.0,4.0,13.0,4.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,8.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,46.0,458.45,10.0,0.0,0.0,0.0,0.0,3402.32,4.0,1601.557,0.0
58215,50.0,4.0,6.0,4.0,13.0,4.0,1.0,1.0,9.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,58.0,458.45,7.0,0.0,0.0,0.0,0.0,1883.78,2.0,886.742,0.0
58230,50.0,4.0,6.0,4.0,13.0,4.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,83.0,458.45,4.0,0.0,0.0,0.0,0.0,877.76,1.0,413.184,0.0
58234,50.0,4.0,6.0,4.0,13.0,4.0,1.0,1.0,6.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,89.0,458.45,4.0,0.0,0.0,0.0,0.0,2288.08,2.5,1077.056,0.0
58247,50.0,4.0,6.0,4.0,13.0,4.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,107.0,458.45,6.0,0.0,0.0,0.0,0.0,2081.05,2.0,979.603,0.0
58254,50.0,4.0,6.0,4.0,13.0,4.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,113.0,458.45,4.0,0.0,0.0,0.0,0.0,1013.05,1.5,476.869,0.0
58260,50.0,4.0,6.0,4.0,13.0,4.0,1.0,1.0,12.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,0.0,113.0,458.45,8.0,0.0,0.0,0.0,0.0,3139.92,3.0,1478.039,0.0
58270,50.0,4.0,6.0,4.0,20.0,2.0,2.0,1.0,1.0,6.0,2.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,15.0,2.0,0.0,9.0,495.95,0.35,0.0,0.0,0.0,0.0,116.71,2.0,20.437,0.0
58271,50.0,4.0,6.0,4.0,20.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,9.0,495.95,3.0,0.0,0.0,0.0,0.0,721.23,3.0,126.294,0.0
58272,50.0,4.0,6.0,4.0,20.0,2.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,9.0,495.95,2.0,0.0,0.0,0.0,0.0,687.4,1.0,120.37,0.0
58276,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,14.0,495.95,4.0,0.0,0.0,0.0,0.0,1453.4,2.0,254.504,0.0
58277,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,14.0,495.95,6.0,0.0,0.0,0.0,0.0,1566.98,3.0,274.393,0.0
58282,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,34.0,495.95,1.0,0.0,0.0,0.0,0.0,1822.14,3.0,319.074,0.0
58283,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,34.0,495.95,3000.0,0.0,0.0,0.0,0.0,1964.61,4.0,344.023,0.0
58286,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,40.0,495.95,12.0,0.0,0.0,0.0,0.0,2195.91,4.0,384.526,0.0
58288,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,52.0,495.95,3.0,0.0,0.0,0.0,0.0,1874.6,4.0,328.261,0.0
58290,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,52.0,495.95,3.0,0.0,0.0,0.0,0.0,1489.35,3.0,260.8,0.0
58291,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,4.0,2.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,52.0,495.95,6.0,0.0,0.0,0.0,0.0,2459.09,6.0,430.61,0.0
58292,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,52.0,495.95,3.0,0.0,0.0,0.0,0.0,1945.11,3.0,340.607,0.0
58293,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,52.0,495.95,3.0,0.0,0.0,0.0,0.0,1509.24,3.0,264.282,0.0
58294,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,52.0,495.95,3.0,0.0,0.0,0.0,0.0,942.76,3.0,165.087,0.0
58297,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,59.0,495.95,5.0,0.0,0.0,0.0,0.0,2954.85,3.0,517.423,0.0
58299,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,7.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,59.0,495.95,6.0,0.0,0.0,0.0,0.0,1784.57,4.0,312.495,0.0
58301,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,10.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,59.0,495.95,8.0,0.0,0.0,0.0,0.0,2845.79,4.0,498.325,0.0
58302,50.0,4.0,6.0,4.0,20.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,64.0,495.95,5000.0,0.0,0.0,0.0,0.0,2873.4,2.0,503.16,0.0
58303,50.0,4.0,6.0,4.0,20.0,2.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,64.0,495.95,4000.0,0.0,0.0,0.0,0.0,1041.75,1.0,182.421,0.0
58305,50.0,4.0,6.0,4.0,20.0,2.0,2.0,1.0,3.0,3.0,2.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,15.0,2.0,0.0,64.0,495.95,1000.0,0.0,0.0,0.0,0.0,86.08,1.0,15.073,0.0
58307,50.0,4.0,6.0,4.0,20.0,2.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,70.0,495.95,6000.0,0.0,0.0,0.0,0.0,1914.57,3.0,335.26,0.0
58310,50.0,4.0,6.0,4.0,20.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,75.0,495.95,6.0,0.0,0.0,0.0,0.0,2172.7,2.0,380.461,0.0
58311,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,30.0,2.0,0.0,93.0,495.95,1.0,0.0,0.0,0.0,0.0,566.88,1.0,99.266,0.0
58318,50.0,4.0,6.0,4.0,20.0,2.0,2.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,98.0,495.95,3.0,0.0,0.0,0.0,0.0,1736.97,4.0,304.16,0.0
58322,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,103.0,495.95,5.0,0.0,0.0,0.0,0.0,2056.56,5.0,360.123,0.0
58324,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,6.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,103.0,495.95,6.0,0.0,0.0,0.0,0.0,3027.91,4.0,530.217,0.0
58327,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,108.0,495.95,6.75,0.0,0.0,0.0,0.0,1097.28,2.0,192.144,0.0
58328,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,108.0,495.95,8.0,0.0,0.0,0.0,0.0,3047.18,4.0,533.591,0.0
58329,50.0,4.0,6.0,4.0,20.0,2.0,1.0,1.0,5.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,108.0,495.95,6.75,0.0,0.0,0.0,0.0,2588.38,4.0,453.25,0.0
